mean_count turtles with [standing?],mean_count turtles with [feeling-awkward? = true],min_count turtles with [standing?],min_count turtles with [feeling-awkward? = true],last_count turtles with [standing?],last_count turtles with [feeling-awkward? = true],sd_count turtles with [standing?],sd_count turtles with [feeling-awkward? = true],trend_count turtles with [standing?],trend_count turtles with [feeling-awkward? = true],max_count turtles with [standing?],max_count turtles with [feeling-awkward? = true],snap_10_count turtles with [standing?],snap_10_count turtles with [feeling-awkward? = true],snap_20_count turtles with [standing?],snap_20_count turtles with [feeling-awkward? = true],snap_30_count turtles with [standing?],snap_30_count turtles with [feeling-awkward? = true],snap_40_count turtles with [standing?],snap_40_count turtles with [feeling-awkward? = true]
162.78,39.98,22.0,22.0,32.0,24.0,105.18142231401893,16.067968135392857,-3.2492196878751503,-0.46458583433373446,354.0,133.0,239.0,32.0,330.0,31.0,28.0,25.0,125.0,29.0
236.26,41.92,77.0,19.0,103.0,44.0,109.27283468456376,25.03584630085431,-6.483217286914767,-0.17632653061224662,381.0,183.0,379.0,19.0,366.0,27.0,167.0,75.0,151.0,51.0
229.52,46.58,33.0,22.0,244.0,33.0,85.10822286947365,11.913169183722694,4.138199279711887,-0.21757503001200462,373.0,75.0,215.0,68.0,300.0,38.0,181.0,56.0,329.0,60.0
235.76,45.52,123.0,20.0,338.0,31.0,69.06940277720663,20.15364979352375,0.3175030012004793,-0.11034813925570305,353.0,166.0,158.0,20.0,307.0,33.0,206.0,51.0,180.0,44.0
207.9,55.54,96.0,27.0,164.0,87.0,77.36853365548554,12.040282388714974,-3.76465786314526,0.1215366146458583,371.0,87.0,202.0,65.0,118.0,67.0,277.0,55.0,146.0,39.0
105.94,42.56,25.0,21.0,345.0,38.0,101.61661478321348,18.22433537882795,3.2541176470588247,-0.2509483793517414,372.0,93.0,50.0,45.0,216.0,82.0,33.0,33.0,51.0,45.0
147.04,50.72,24.0,24.0,151.0,52.0,82.59030451572389,13.892501574590515,-2.650372148859547,0.07865546218487286,356.0,108.0,116.0,57.0,151.0,44.0,65.0,45.0,123.0,67.0
382.72,6.74,293.0,0.0,396.0,2.0,25.130889359511336,13.798275254538158,1.2455222088835498,-0.4088835534213693,400.0,99.0,333.0,14.0,399.0,1.0,395.0,5.0,398.0,2.0
232.8,45.82,74.0,23.0,76.0,51.0,103.93093860828932,21.711462410441175,-1.4643937575030004,0.08196878751500425,376.0,164.0,218.0,34.0,367.0,28.0,376.0,23.0,130.0,58.0
117.34,22.12,9.0,9.0,32.0,19.0,71.49170861015982,14.892467894878944,-2.288163265306122,-0.3348859543817535,216.0,111.0,164.0,19.0,203.0,20.0,185.0,31.0,20.0,17.0
209.96,39.32,50.0,19.0,96.0,30.0,75.2106269087022,19.99343892380698,1.2468667466986776,-0.49152460984393875,369.0,158.0,140.0,39.0,186.0,27.0,355.0,39.0,239.0,26.0
221.56,30.2,44.0,7.0,69.0,50.0,101.32426362920187,26.483957408212245,0.8396638655462151,-0.3365186074429784,383.0,169.0,190.0,16.0,208.0,36.0,374.0,11.0,89.0,44.0
189.56,57.6,116.0,27.0,143.0,58.0,61.88122817139298,15.883324589014729,-3.4298199279711916,0.17152460984393647,328.0,134.0,261.0,48.0,144.0,59.0,130.0,72.0,161.0,64.0
160.6,30.82,15.0,12.0,261.0,28.0,99.86310630057528,15.119113730639112,-1.1550540216086462,-0.29863145258103324,339.0,125.0,213.0,37.0,36.0,29.0,96.0,29.0,183.0,31.0
182.44,28.94,13.0,11.0,69.0,23.0,128.0025249750957,13.546084305067646,-2.9240816326530625,-0.47140456182473056,381.0,83.0,139.0,26.0,370.0,22.0,179.0,26.0,28.0,28.0
284.32,47.92,205.0,23.0,289.0,46.0,53.60464159007129,17.19981395248216,-2.362448979591838,-0.08182472989195784,368.0,144.0,304.0,46.0,338.0,39.0,243.0,55.0,219.0,43.0
233.0,23.32,9.0,8.0,350.0,18.0,149.6164429466227,14.697537208661865,8.784153661464588,0.036686674669867386,389.0,81.0,16.0,12.0,375.0,21.0,339.0,20.0,373.0,16.0
169.68,29.64,71.0,14.0,245.0,16.0,81.30226073117524,15.708290804540127,-3.8433613445378176,-0.45493397358943694,342.0,121.0,223.0,29.0,159.0,36.0,71.0,18.0,82.0,26.0
230.68,54.44,121.0,34.0,172.0,59.0,57.996358506375195,16.428219623562377,-0.4113325330132068,-0.39798319327731224,320.0,148.0,252.0,34.0,130.0,56.0,253.0,64.0,282.0,39.0
370.76,8.54,278.0,0.0,392.0,8.0,38.22384596034261,7.5873842660036654,-0.9452100840336157,0.025978391356542313,400.0,50.0,397.0,3.0,391.0,9.0,329.0,10.0,346.0,17.0
175.66,17.32,102.0,4.0,222.0,22.0,43.495107770874654,22.735382116867974,0.8933973589435774,-0.7618727490996411,259.0,157.0,143.0,17.0,229.0,7.0,198.0,13.0,143.0,5.0
162.24,25.14,29.0,9.0,343.0,30.0,75.96040020958289,13.998585642842638,4.114957983193278,-0.06324129651860814,343.0,110.0,83.0,30.0,207.0,12.0,158.0,26.0,193.0,22.0
234.02,22.18,10.0,8.0,160.0,30.0,144.59647160287145,11.048420701620664,7.405954381752704,0.009555822328931412,391.0,49.0,77.0,20.0,283.0,42.0,387.0,13.0,369.0,20.0
186.2,28.32,27.0,9.0,168.0,30.0,66.01181712390594,15.09627768690017,0.31951980792316675,-0.4272749099639864,358.0,90.0,134.0,23.0,187.0,41.0,178.0,22.0,172.0,10.0
318.9,25.5,198.0,6.0,383.0,15.0,60.617241771627974,18.691441891946166,1.8743337334933963,-0.602400960384155,390.0,136.0,365.0,16.0,260.0,45.0,277.0,35.0,372.0,13.0
68.28,15.62,2.0,2.0,174.0,15.0,68.3257023381392,14.430370750607901,3.816182472989196,-0.06621848739495867,182.0,93.0,6.0,6.0,82.0,28.0,10.0,8.0,165.0,16.0
159.78,37.34,33.0,18.0,278.0,36.0,67.32675248368957,18.54681643840797,4.113181272509005,-0.25003601440576334,278.0,153.0,69.0,42.0,158.0,35.0,222.0,50.0,199.0,27.0
170.76,26.82,11.0,9.0,362.0,26.0,82.37828840173847,22.0042632232938,-0.11879951980792552,-0.07466986794718002,362.0,154.0,225.0,12.0,235.0,14.0,195.0,55.0,77.0,37.0
257.22,22.74,27.0,6.0,312.0,9.0,130.14335019508297,20.957872029383132,-3.2312605042016833,-0.12259303721488704,393.0,152.0,393.0,7.0,223.0,42.0,27.0,11.0,278.0,11.0
193.0,65.12,91.0,46.0,223.0,67.0,54.043315960440474,12.266442026928583,-0.24989195678271423,-0.06981992797118985,294.0,135.0,241.0,46.0,257.0,61.0,166.0,65.0,143.0,75.0
397.74,2.06,302.0,0.0,400.0,0.0,13.741630179858555,13.711907234225288,0.2635774309723873,-0.24139255702280996,400.0,98.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,0.0
313.42,38.0,215.0,24.0,337.0,34.0,42.883605258886526,14.320614511954437,-0.47294117647058964,-0.23126050420168162,367.0,130.0,354.0,35.0,319.0,36.0,224.0,38.0,343.0,38.0
134.96,29.48,9.0,9.0,253.0,55.0,111.20880540676622,15.70126109584832,2.1806482593037204,0.07510204081632596,373.0,91.0,15.0,15.0,44.0,23.0,56.0,27.0,281.0,27.0
192.5,31.86,38.0,11.0,38.0,25.0,61.73046249624249,18.19891205539496,-3.671212484994001,-0.1994237695078042,376.0,118.0,240.0,17.0,183.0,49.0,179.0,20.0,165.0,29.0
208.56,60.24,70.0,31.0,168.0,54.0,69.54427654379619,19.22452600195906,-0.5503001200480178,-0.5070828331332549,350.0,160.0,131.0,59.0,336.0,57.0,197.0,75.0,286.0,80.0
317.56,16.24,18.0,4.0,270.0,10.0,109.49687849432053,16.334699262612702,3.2854741896758695,-0.363985594237696,396.0,111.0,385.0,15.0,394.0,6.0,381.0,12.0,344.0,14.0
182.58,36.16,26.0,16.0,355.0,34.0,118.74293073694956,13.774411058190472,5.548763505402162,-0.3279711884753909,382.0,79.0,261.0,38.0,183.0,36.0,74.0,40.0,371.0,24.0
215.12,61.88,59.0,41.0,266.0,61.0,70.9336704252642,14.585801314977523,1.1935654261704667,-0.059159663865546934,330.0,133.0,173.0,58.0,260.0,58.0,287.0,44.0,101.0,63.0
364.8,18.76,247.0,4.0,306.0,19.0,29.073011539914464,17.374187750798598,0.12052821128451434,-0.330660264105643,393.0,128.0,388.0,12.0,323.0,25.0,389.0,9.0,369.0,16.0
252.8,34.08,172.0,11.0,230.0,30.0,51.77335221907115,23.22657099100081,0.7690756302521031,-0.4971908763505418,379.0,177.0,193.0,45.0,275.0,26.0,300.0,21.0,243.0,28.0
236.66,52.2,23.0,17.0,28.0,27.0,108.81058955818594,19.40206174611348,-0.10597839135654233,-0.06386554621848782,378.0,99.0,116.0,61.0,49.0,44.0,284.0,50.0,378.0,21.0
223.38,36.66,169.0,20.0,270.0,35.0,47.41725002570267,13.381494684825011,-0.7228331332533033,-0.1275870348139266,354.0,117.0,187.0,27.0,174.0,38.0,239.0,28.0,195.0,37.0
115.14,29.82,66.0,13.0,87.0,18.0,37.65581495599318,24.687397594724324,-0.05210084033613638,-0.5717647058823546,207.0,189.0,70.0,19.0,179.0,27.0,135.0,23.0,95.0,31.0
127.96,42.14,71.0,27.0,178.0,48.0,30.30772838732722,16.67814138325971,0.4898919567827107,-0.3110204081632663,203.0,141.0,116.0,36.0,94.0,45.0,130.0,54.0,157.0,32.0
134.42,26.08,2.0,2.0,233.0,60.0,78.64809978632668,24.243630091221902,-3.299735894357744,-0.5018007202881168,264.0,171.0,148.0,21.0,184.0,21.0,192.0,21.0,12.0,12.0
200.98,41.16,37.0,18.0,229.0,41.0,83.70603084605075,13.304675869783528,4.121152460984396,-0.19563025210084078,317.0,108.0,106.0,42.0,276.0,51.0,176.0,25.0,302.0,39.0
309.5,35.4,188.0,19.0,363.0,28.0,50.28807015585306,6.81175454637056,-1.0938295318127222,-0.05714285714285777,377.0,52.0,310.0,29.0,301.0,38.0,269.0,43.0,264.0,35.0
180.76,59.6,40.0,37.0,221.0,52.0,71.57473297190846,14.628738838327793,-3.32494597839136,-0.28302521008403353,360.0,127.0,213.0,70.0,91.0,64.0,209.0,70.0,64.0,51.0
114.28,46.46,37.0,29.0,190.0,40.0,37.367922072280116,7.800538442953795,1.1580312124849947,0.2621368547418968,190.0,63.0,80.0,41.0,160.0,49.0,112.0,41.0,79.0,52.0
239.42,42.08,101.0,23.0,188.0,37.0,74.03596153221757,14.657203007395372,-1.6340456182472993,0.13464585834333637,368.0,130.0,296.0,30.0,117.0,37.0,228.0,43.0,263.0,49.0
222.66,32.98,51.0,14.0,280.0,44.0,112.48993021599756,8.989972191280682,-4.373637454981995,0.44777911164465783,383.0,49.0,358.0,25.0,175.0,34.0,61.0,24.0,170.0,42.0
252.36,48.02,132.0,28.0,313.0,39.0,65.27687492519843,18.758987179482798,0.10602641056422395,-0.36845138055222226,370.0,160.0,358.0,30.0,139.0,54.0,298.0,41.0,210.0,57.0
221.92,19.28,64.0,7.0,172.0,28.0,100.11669990566008,15.332370984293332,-5.846146458583435,-0.05147659063625552,382.0,119.0,360.0,8.0,204.0,17.0,158.0,26.0,115.0,21.0
180.98,16.44,6.0,4.0,396.0,4.0,151.02456621357996,9.44279619604278,9.632412965186077,-0.11687875150060045,396.0,45.0,15.0,13.0,23.0,8.0,259.0,29.0,395.0,5.0
235.44,52.28,140.0,30.0,176.0,45.0,75.02457197478702,12.229538012533425,-4.8277551020408245,0.3418967587034811,367.0,101.0,328.0,43.0,211.0,47.0,185.0,56.0,144.0,58.0
241.76,21.76,15.0,6.0,263.0,15.0,97.02320547168084,19.0468475081836,3.706794717887154,-0.5553901560624261,386.0,146.0,186.0,29.0,336.0,23.0,251.0,21.0,273.0,20.0
236.66,61.12,79.0,34.0,266.0,84.0,70.89615222281108,18.617883875456954,0.5921248499399757,-0.06367346938775613,362.0,152.0,253.0,48.0,362.0,34.0,251.0,57.0,219.0,56.0
239.56,57.86,60.0,36.0,334.0,50.0,80.89577492057295,16.180247216899996,3.1438175270108046,-0.3101560624249711,353.0,148.0,188.0,81.0,325.0,41.0,136.0,64.0,264.0,59.0
190.8,38.14,23.0,19.0,34.0,22.0,103.34834299590875,13.091997555759017,2.725282112845138,-0.37546218487395033,375.0,76.0,155.0,46.0,177.0,32.0,296.0,51.0,310.0,33.0
68.82,15.94,1.0,1.0,204.0,32.0,72.17941257727165,16.400499992378286,2.4699639855942377,-0.04950780312124935,204.0,105.0,52.0,21.0,2.0,2.0,5.0,5.0,139.0,15.0
242.54,51.44,41.0,34.0,41.0,40.0,90.24216531090109,12.371192343505133,-2.2186314525810333,-0.2677551020408173,360.0,117.0,360.0,34.0,299.0,65.0,290.0,40.0,196.0,55.0
157.9,49.78,39.0,27.0,261.0,58.0,74.40651853164479,15.719147559584771,-3.0374549819927985,-0.5128931572629061,262.0,143.0,190.0,60.0,241.0,41.0,85.0,50.0,45.0,27.0
136.06,33.58,21.0,21.0,21.0,21.0,84.80976594708889,8.616472596138166,-4.826362545018012,-0.006962785114046297,365.0,66.0,204.0,21.0,109.0,33.0,128.0,32.0,47.0,31.0
181.84,46.24,29.0,27.0,280.0,50.0,86.72862503233866,17.837668009019563,4.559423769507804,-0.4494597839135665,294.0,145.0,86.0,39.0,109.0,33.0,276.0,39.0,259.0,40.0
70.9,19.64,1.0,1.0,4.0,4.0,85.05298348676546,24.51102609031291,-2.663961584633855,-0.8012484993997613,282.0,156.0,45.0,13.0,223.0,30.0,5.0,5.0,3.0,3.0
226.42,51.88,93.0,32.0,93.0,40.0,77.34936069548345,20.714864228374758,-4.745114045618247,-0.6916686674669885,320.0,176.0,290.0,49.0,288.0,44.0,223.0,56.0,108.0,37.0
265.02,40.32,63.0,16.0,185.0,25.0,92.16148653315007,21.141844763407004,1.3319087635053988,-0.5430012004801937,383.0,160.0,93.0,62.0,261.0,34.0,378.0,22.0,326.0,41.0
353.04,11.88,262.0,2.0,263.0,23.0,48.544808167300445,8.851304988531352,-2.610900360144058,0.24739495798319294,398.0,50.0,391.0,9.0,398.0,2.0,345.0,14.0,295.0,17.0
158.92,39.84,28.0,22.0,357.0,38.0,86.05064555248845,19.623822257654094,-0.613109243697481,-0.7319087635054029,357.0,151.0,240.0,34.0,117.0,29.0,50.0,29.0,115.0,28.0
98.56,21.88,11.0,9.0,31.0,19.0,123.43600123140733,10.42236057714374,-6.37147659063626,-0.24307322929171735,383.0,78.0,192.0,31.0,18.0,18.0,11.0,11.0,72.0,28.0
167.64,56.72,40.0,35.0,67.0,58.0,82.5444752845398,12.107914766796139,3.5405522208883555,0.5844897959183677,318.0,87.0,171.0,50.0,106.0,55.0,234.0,87.0,257.0,53.0
240.9,46.18,48.0,24.0,331.0,62.0,99.68535499259659,18.990197471327146,5.363697478991597,-0.23908763505402295,369.0,152.0,119.0,54.0,175.0,41.0,337.0,48.0,367.0,27.0
198.08,56.3,49.0,36.0,330.0,39.0,102.20329544589059,20.78581246908574,3.295558223289317,-0.6669387755102067,346.0,168.0,59.0,37.0,324.0,42.0,73.0,47.0,300.0,42.0
195.38,52.56,97.0,35.0,122.0,43.0,68.14422646123441,11.691295907640011,-1.0593517406962798,-0.09709483793517483,350.0,111.0,172.0,72.0,102.0,43.0,255.0,51.0,180.0,52.0
148.22,44.76,30.0,28.0,202.0,44.0,77.85763674810583,12.042524652247968,4.644849939975992,0.514765906362545,306.0,89.0,73.0,40.0,122.0,33.0,151.0,62.0,292.0,54.0
245.26,58.76,49.0,35.0,211.0,49.0,86.77506784785594,13.55663675105297,-3.6321248499399803,0.21503001200480215,359.0,87.0,325.0,63.0,289.0,48.0,151.0,79.0,56.0,55.0
129.58,31.12,12.0,12.0,110.0,53.0,110.04382581499065,18.099325954300063,-6.675774309723891,-0.28254501800720366,352.0,131.0,226.0,31.0,117.0,67.0,29.0,30.0,28.0,24.0
168.78,57.86,58.0,33.0,148.0,44.0,67.86347765919457,18.88068854676651,1.6687154861944762,-0.21690276110444287,315.0,170.0,134.0,56.0,92.0,63.0,245.0,56.0,248.0,55.0
227.94,22.36,100.0,8.0,183.0,9.0,79.75873870617563,21.857502144572695,2.2318847539015603,-0.4831692677070839,379.0,154.0,207.0,14.0,102.0,25.0,329.0,15.0,319.0,29.0
125.16,17.04,5.0,5.0,170.0,32.0,115.71056304417503,10.682621401135586,6.951260504201683,0.25805522208883525,304.0,58.0,6.0,6.0,26.0,16.0,230.0,18.0,296.0,13.0
229.28,36.9,45.0,20.0,217.0,35.0,104.83855016166524,15.37172729396407,4.925714285714288,-0.4233853541416573,370.0,128.0,115.0,47.0,295.0,44.0,344.0,23.0,279.0,27.0
171.42,36.3,33.0,14.0,372.0,17.0,111.4156344504666,15.284305676084866,4.37027611044418,-0.3734453781512613,383.0,102.0,192.0,46.0,33.0,30.0,155.0,33.0,318.0,56.0
117.94,33.24,9.0,10.0,279.0,18.0,111.96488913940836,28.154260778787997,4.319759903961585,-0.11659063625450317,365.0,187.0,15.0,15.0,15.0,13.0,34.0,20.0,342.0,31.0
150.42,50.54,33.0,26.0,326.0,38.0,88.35453355657535,16.556823366817678,3.063961584633854,-0.307947178871549,326.0,94.0,251.0,82.0,79.0,58.0,35.0,36.0,261.0,49.0
128.94,17.1,11.0,6.0,182.0,14.0,78.50946694507611,15.212166183683369,-1.442256902761107,-0.24004801920768376,382.0,105.0,104.0,6.0,37.0,10.0,143.0,13.0,120.0,10.0
245.2,65.22,173.0,39.0,212.0,64.0,59.47402794497779,9.900080807751015,-3.3596158463385404,0.2588715486194471,347.0,81.0,335.0,56.0,232.0,71.0,182.0,72.0,210.0,68.0
164.6,49.54,107.0,23.0,108.0,36.0,27.730128019899226,24.774349638285162,-0.2263625450180097,-1.0895078031212504,207.0,183.0,180.0,65.0,139.0,44.0,195.0,37.0,183.0,31.0
196.26,31.44,61.0,19.0,61.0,21.0,79.86233405053974,13.908500997591368,-4.975606242497001,-0.0465786314525821,378.0,115.0,255.0,34.0,173.0,25.0,151.0,37.0,169.0,30.0
246.16,48.3,78.0,15.0,116.0,33.0,89.50494064575429,20.99642826768401,-4.402881152460988,0.07524609843937502,383.0,160.0,383.0,15.0,214.0,49.0,96.0,61.0,278.0,61.0
235.86,50.56,68.0,27.0,304.0,62.0,81.5455725346263,15.91623070956186,1.736710684273711,-0.3584153661464589,371.0,124.0,264.0,55.0,68.0,31.0,225.0,39.0,249.0,63.0
136.88,24.18,18.0,7.0,200.0,28.0,71.6456949160241,14.899248303186306,1.9396878751500597,-0.3762304921968796,250.0,116.0,177.0,37.0,110.0,32.0,89.0,16.0,170.0,28.0
155.52,33.52,50.0,17.0,66.0,28.0,54.884693676834885,24.441145635996687,-3.282593037214887,-0.8155582232893176,249.0,191.0,208.0,42.0,194.0,34.0,160.0,28.0,94.0,18.0
296.04,37.2,182.0,16.0,240.0,38.0,64.93595614141675,13.03687079018581,-2.980072028811528,0.3684033613445378,383.0,72.0,257.0,30.0,359.0,21.0,333.0,38.0,195.0,58.0
172.1,34.2,27.0,15.0,158.0,29.0,82.9771655336575,14.015705476357585,-3.013541416566628,-0.07289315726290581,379.0,88.0,165.0,16.0,104.0,47.0,193.0,42.0,170.0,28.0
161.74,38.68,41.0,23.0,295.0,36.0,79.92842047732458,11.399017501521786,3.1488595438175273,-0.1547178871548627,295.0,100.0,130.0,46.0,201.0,30.0,72.0,23.0,225.0,31.0
82.04,16.98,3.0,3.0,285.0,14.0,98.48735147215604,8.410683682079597,5.572148859543819,0.23899159663865502,288.0,51.0,10.0,10.0,45.0,21.0,13.0,9.0,208.0,28.0
339.38,21.44,165.0,7.0,165.0,25.0,54.90314745076096,10.137376386422675,-2.8933013205282134,0.1663385354141651,392.0,77.0,370.0,16.0,378.0,20.0,364.0,20.0,307.0,24.0
154.0,52.1,32.0,30.0,218.0,58.0,76.60757142737263,10.334892355511014,3.152076830732294,0.2505162064825928,305.0,75.0,82.0,54.0,303.0,53.0,160.0,51.0,211.0,54.0
167.86,50.94,53.0,33.0,95.0,53.0,80.27004671731542,13.497273798808406,2.4270348139255704,0.02540216086434514,340.0,111.0,153.0,45.0,169.0,70.0,218.0,39.0,291.0,47.0
202.3,20.6,10.0,10.0,345.0,16.0,96.19797295161682,11.534296684236974,6.301800720288116,-0.1619207683073239,355.0,93.0,111.0,24.0,206.0,20.0,239.0,20.0,262.0,15.0
149.52,17.78,7.0,6.0,22.0,13.0,92.8330199875023,13.448107673572519,1.3192797118847535,-0.18732292917166948,269.0,97.0,34.0,23.0,257.0,7.0,198.0,10.0,140.0,15.0
114.04,27.08,5.0,5.0,7.0,7.0,91.01449554878606,19.1904559612324,-3.12249699879952,-0.643841536614647,263.0,127.0,240.0,42.0,147.0,63.0,211.0,24.0,12.0,12.0
209.62,52.68,53.0,16.0,65.0,49.0,121.494508517875,21.158865754099388,-1.0973829531812749,-0.5168787515006013,384.0,156.0,67.0,54.0,281.0,64.0,363.0,33.0,79.0,70.0
254.52,28.64,33.0,12.0,366.0,19.0,86.4023703378559,14.49242560788221,4.915150060024011,-0.48067226890756387,383.0,106.0,173.0,45.0,213.0,21.0,348.0,31.0,254.0,23.0
180.0,41.16,19.0,16.0,165.0,32.0,99.59477897962323,13.144367615066159,-3.759807923169272,-0.3513085234093644,372.0,66.0,230.0,37.0,84.0,50.0,252.0,30.0,33.0,33.0
115.2,15.36,1.0,0.0,395.0,5.0,149.1344359965196,19.321242196090804,4.561920768307323,-0.35294117647058915,400.0,115.0,5.0,5.0,4.0,4.0,17.0,9.0,239.0,43.0
6.78,5.6,0.0,0.0,25.0,8.0,15.775030903297777,19.578559701877968,-0.13671068427371053,-0.3460264105642267,108.0,140.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0
257.96,46.84,55.0,28.0,215.0,62.0,90.8781513896492,11.25941383909482,3.422521008403362,-0.08816326530612295,365.0,91.0,180.0,48.0,320.0,53.0,360.0,28.0,302.0,35.0
154.18,52.56,74.0,36.0,208.0,62.0,40.79102352233883,14.867629266295284,0.32744297719087645,0.09258103241296396,228.0,134.0,210.0,48.0,117.0,36.0,225.0,50.0,109.0,48.0
210.94,20.72,2.0,3.0,7.0,7.0,128.13421244929086,11.639656352315564,-8.176374549819931,-0.171908763505403,381.0,79.0,306.0,11.0,297.0,18.0,233.0,29.0,8.0,6.0
180.22,44.6,37.0,22.0,150.0,39.0,110.714821049397,10.838819123871383,5.744585834333735,-0.10218487394958058,371.0,74.0,131.0,52.0,63.0,41.0,302.0,36.0,299.0,52.0
217.62,59.88,48.0,34.0,151.0,63.0,93.276339979654,13.290056433288763,2.1362304921968795,0.1491476590636253,362.0,102.0,259.0,51.0,76.0,49.0,245.0,56.0,300.0,62.0
165.66,54.16,30.0,28.0,278.0,64.0,88.74539086623035,13.967619696999197,0.017430972388954382,0.11755102040816302,321.0,83.0,258.0,43.0,197.0,67.0,233.0,73.0,35.0,29.0
324.96,10.92,82.0,0.0,398.0,2.0,97.8603004287234,24.95182558451385,5.887539015606244,-0.8793277310924383,400.0,171.0,213.0,8.0,364.0,14.0,399.0,1.0,399.0,1.0
165.04,52.82,83.0,33.0,237.0,55.0,50.982334195287685,15.793277050694702,0.07212484993997612,-0.5328691476590646,248.0,141.0,230.0,71.0,202.0,57.0,127.0,36.0,119.0,55.0
205.02,37.28,118.0,19.0,120.0,39.0,75.24984784037773,8.219586364288656,-3.870780312124853,0.1316686674669866,368.0,62.0,258.0,32.0,118.0,40.0,230.0,43.0,170.0,35.0
144.48,49.02,29.0,29.0,191.0,39.0,56.293246486590206,18.973128366192007,-2.312412965186076,-0.6894117647058836,282.0,161.0,166.0,64.0,117.0,53.0,173.0,46.0,40.0,39.0
245.26,58.64,161.0,35.0,182.0,49.0,55.068978563252834,16.614162633127197,-1.528787515006004,-0.4258343337334945,351.0,126.0,229.0,71.0,220.0,59.0,329.0,58.0,233.0,40.0
260.54,52.48,66.0,23.0,170.0,77.0,82.66806154737147,15.367810514188417,-1.2185834333733503,0.19015606242496905,377.0,116.0,325.0,39.0,175.0,53.0,316.0,61.0,278.0,51.0
246.7,36.78,94.0,24.0,179.0,24.0,87.35404970578067,19.612536806848826,2.2009603841536607,-0.7557743097238913,364.0,157.0,164.0,36.0,332.0,31.0,341.0,30.0,250.0,32.0
270.0,25.22,84.0,7.0,296.0,30.0,103.57779684855244,9.319420582847414,-4.226938775510209,0.18271308523409335,391.0,58.0,382.0,18.0,311.0,24.0,84.0,24.0,200.0,28.0
337.38,23.22,241.0,6.0,302.0,21.0,51.243688391840024,19.195093122983277,2.2635774309723886,-0.5934693877551032,394.0,141.0,256.0,20.0,344.0,24.0,388.0,12.0,384.0,13.0
203.68,19.92,5.0,3.0,227.0,20.0,111.89395694138267,11.760680252434376,6.924753901560625,-0.0734693877551028,361.0,95.0,67.0,15.0,205.0,20.0,279.0,18.0,340.0,17.0
66.92,19.4,3.0,3.0,154.0,22.0,82.00288775402974,21.24241040936738,0.10967587034813692,-0.2833133253301329,350.0,129.0,6.0,6.0,9.0,8.0,15.0,14.0,129.0,12.0
280.0,26.56,32.0,12.0,134.0,28.0,105.00990429478546,13.247127990624982,2.309915966386555,-0.05618247298919622,388.0,105.0,256.0,31.0,388.0,12.0,377.0,17.0,306.0,29.0
241.6,13.36,2.0,2.0,7.0,7.0,155.2689279926927,9.670077559151222,-9.752797118847543,-0.07078031212485032,396.0,59.0,360.0,6.0,386.0,14.0,206.0,27.0,22.0,14.0
215.66,60.64,72.0,31.0,88.0,54.0,74.61142271797262,7.672704868558416,-0.602112845138059,0.031116446578631274,365.0,76.0,170.0,57.0,135.0,56.0,251.0,60.0,303.0,61.0
206.94,18.8,137.0,2.0,172.0,2.0,60.71125431087716,22.61061697521764,-3.802208883553424,-0.9091956782713101,302.0,160.0,301.0,21.0,223.0,15.0,155.0,16.0,143.0,4.0
342.66,15.06,208.0,2.0,396.0,4.0,67.16803108622433,26.495592086232005,3.9525090036014405,-0.9328691476590651,398.0,182.0,214.0,16.0,369.0,18.0,395.0,5.0,396.0,4.0
189.54,42.9,36.0,18.0,54.0,32.0,104.74640041547968,11.81228174401542,1.7375750300120063,-0.13517406962785164,370.0,85.0,224.0,63.0,166.0,46.0,191.0,32.0,312.0,51.0
164.76,60.26,57.0,39.0,211.0,57.0,66.87108792295815,15.826319850173633,0.6945498199279704,-0.45402160864345875,270.0,143.0,234.0,73.0,137.0,53.0,68.0,46.0,237.0,78.0
138.58,45.84,32.0,23.0,114.0,47.0,67.11157575262258,12.73320069738948,-0.8867707082833146,-0.28177671068427473,284.0,113.0,271.0,40.0,106.0,51.0,75.0,46.0,144.0,44.0
233.0,21.36,105.0,5.0,255.0,12.0,100.47845540214081,22.025221905806074,3.5184633853541407,-0.4753901560624262,395.0,167.0,120.0,21.0,126.0,20.0,242.0,30.0,387.0,7.0
151.94,23.32,9.0,8.0,55.0,21.0,125.50751531282899,18.50452917531273,-8.009171668667472,-0.6099399759903974,349.0,139.0,254.0,21.0,260.0,27.0,27.0,19.0,14.0,14.0
123.38,33.18,11.0,9.0,52.0,31.0,79.4417749046432,25.74077698904988,-1.723265306122453,-0.5813685474189692,324.0,185.0,151.0,18.0,19.0,11.0,100.0,40.0,124.0,23.0
157.88,45.88,46.0,25.0,135.0,37.0,70.73008977797215,11.010249770100586,-3.2932533013205303,-0.31567827130852455,351.0,76.0,117.0,45.0,165.0,52.0,157.0,36.0,83.0,38.0
231.56,32.1,9.0,9.0,312.0,45.0,125.75470726775994,13.845215780189198,0.6327010804321682,-0.14496998799519864,385.0,75.0,167.0,22.0,235.0,31.0,28.0,26.0,362.0,28.0
324.16,19.78,211.0,4.0,228.0,14.0,64.77232742460316,24.2316239653887,0.17114045618247242,-0.8014885954381769,396.0,173.0,268.0,22.0,387.0,12.0,396.0,4.0,312.0,18.0
