random-seed,%_workers,%_shirkers,window
75972.23612185453,36.0,14.0,6.0
66756.92513662067,27.0,13.0,8.0
24292.76526754205,21.0,47.0,2.0
13120.760359744216,20.0,7.0,2.0
36232.686146982844,32.0,7.0,9.0
54083.92377905011,46.0,16.0,6.0
8768.404343634282,27.0,39.0,8.0
36929.61154976462,26.0,6.0,8.0
87334.05065019726,41.0,42.0,7.0
46818.68578076551,31.0,5.0,9.0
45844.88207435113,27.0,43.0,9.0
80849.00308283952,21.0,38.0,4.0
62395.762129023366,13.0,47.0,3.0
57608.87599825539,12.0,32.0,7.0
76600.87647304505,40.0,26.0,7.0
47544.9371808522,24.0,19.0,8.0
22156.76944655417,34.0,25.0,10.0
31263.155578000777,12.0,7.0,8.0
18629.9969398009,34.0,34.0,6.0
33551.28045414474,47.0,4.0,6.0
6878.19935852648,47.0,10.0,8.0
31297.980532903028,10.0,37.0,8.0
89560.75051504721,39.0,27.0,4.0
16809.11769623259,47.0,11.0,7.0
40010.89612996647,21.0,35.0,9.0
35330.46552924175,15.0,37.0,9.0
25945.50324062497,10.0,27.0,4.0
58105.65270331861,28.0,37.0,7.0
10147.675289055715,36.0,11.0,10.0
20509.710054867108,22.0,30.0,4.0
47826.21011189256,12.0,36.0,7.0
46231.8262020207,41.0,47.0,8.0
9155.48089047975,9.0,16.0,3.0
99400.99115963705,34.0,7.0,5.0
90289.8927649118,39.0,12.0,3.0
56976.79577658331,8.0,11.0,6.0
62974.04504465565,35.0,18.0,2.0
10530.159654444225,42.0,32.0,10.0
6469.5438259427865,40.0,3.0,5.0
10175.649800445879,22.0,5.0,8.0
48750.569192720126,34.0,18.0,9.0
41590.1462340857,18.0,24.0,9.0
1061.8540752886192,22.0,31.0,2.0
96389.42384554545,41.0,7.0,2.0
75541.82193824134,33.0,34.0,7.0
98313.14364135031,17.0,19.0,6.0
52760.84505513381,29.0,15.0,9.0
50932.22001809811,28.0,28.0,9.0
47952.61761438151,15.0,14.0,4.0
78220.44209148505,44.0,12.0,5.0
73685.06663848732,28.0,35.0,2.0
28857.316522579575,41.0,13.0,8.0
15595.86514272021,34.0,15.0,3.0
46592.407489273406,19.0,5.0,4.0
53752.74436520447,17.0,19.0,4.0
385.3573045895025,9.0,19.0,3.0
14813.06319792487,25.0,43.0,3.0
18078.05795983177,20.0,16.0,5.0
66247.80931422756,44.0,24.0,10.0
50935.13316960118,45.0,11.0,8.0
50383.94406497134,48.0,2.0,9.0
18088.173677449893,33.0,16.0,4.0
34733.74979095359,18.0,10.0,10.0
82680.65472148813,24.0,43.0,8.0
51078.17321910543,6.0,9.0,8.0
69410.90690058106,5.0,11.0,8.0
83824.06515301592,27.0,11.0,3.0
39998.17946677058,12.0,14.0,2.0
64430.45636068367,13.0,45.0,5.0
98284.63440483519,16.0,25.0,4.0
50126.635540684234,44.0,21.0,4.0
29902.717325376496,24.0,31.0,8.0
62380.40278839881,45.0,9.0,5.0
46802.61929881624,32.0,28.0,2.0
16757.567688085972,26.0,37.0,4.0
44603.60987839921,42.0,46.0,4.0
99245.35869929109,23.0,20.0,3.0
36167.28187051263,48.0,16.0,9.0
8133.196720132825,15.0,44.0,5.0
90709.70943253809,23.0,29.0,3.0
31204.379649712697,46.0,3.0,6.0
39095.400946148664,24.0,19.0,5.0
64085.396397035554,27.0,13.0,5.0
2438.5219211942003,25.0,43.0,3.0
85925.15581550106,3.0,15.0,2.0
69470.57520206859,13.0,3.0,2.0
37185.84041158793,23.0,20.0,5.0
24710.353227620257,18.0,15.0,8.0
50917.715401992056,39.0,23.0,3.0
41827.201986023756,36.0,25.0,9.0
54352.133505146536,3.0,29.0,7.0
8096.471564344266,16.0,20.0,9.0
89274.1279023204,46.0,15.0,5.0
82140.96674910634,39.0,42.0,7.0
97147.70405857732,47.0,24.0,7.0
94687.07549835667,24.0,38.0,2.0
11710.05941296089,22.0,36.0,7.0
52609.18865405198,36.0,8.0,8.0
74323.24305533337,2.0,38.0,10.0
2929.3621747994544,38.0,18.0,5.0
3701.9395772177477,44.0,10.0,2.0
43799.73493471367,10.0,45.0,10.0
91667.17774370372,35.0,47.0,3.0
91272.2013319399,19.0,27.0,6.0
68129.11657370327,4.0,9.0,2.0
70585.44457922065,36.0,23.0,7.0
2010.1802411606202,25.0,45.0,4.0
90352.58594615606,29.0,42.0,8.0
25700.09700017673,11.0,20.0,7.0
91228.92066844547,8.0,8.0,2.0
90473.19764361577,31.0,7.0,7.0
40093.78101835025,45.0,32.0,7.0
90029.26717698021,21.0,29.0,7.0
23589.508878737615,17.0,46.0,10.0
54628.687675170935,16.0,34.0,7.0
36084.441878159836,31.0,20.0,4.0
97188.08321527441,8.0,24.0,2.0
66586.5224611222,29.0,38.0,9.0
92988.11956272017,8.0,45.0,5.0
12540.931292211717,33.0,33.0,10.0
8225.591091441489,36.0,24.0,3.0
58038.065256953574,7.0,46.0,8.0
52399.99824243023,30.0,24.0,6.0
37255.50724934757,10.0,45.0,6.0
56083.39268431445,45.0,41.0,8.0
72157.2913614236,15.0,25.0,5.0
29933.04954038531,20.0,23.0,5.0
95200.96699294262,40.0,34.0,5.0
44293.07368628363,3.0,8.0,4.0
10672.230540216506,46.0,30.0,10.0
53048.354341071856,4.0,8.0,4.0
4481.566422307566,3.0,29.0,8.0
19502.777839781334,42.0,31.0,7.0
77579.23823572336,4.0,42.0,3.0
16951.741309086716,44.0,41.0,7.0
18319.501083873904,39.0,23.0,7.0
18231.340919455986,18.0,45.0,7.0
14777.211019652063,18.0,13.0,9.0
70406.95682630001,3.0,21.0,3.0
18957.01828744318,15.0,47.0,9.0
9313.646231912051,40.0,19.0,6.0
84251.56036304179,42.0,40.0,6.0
67955.09124319263,45.0,8.0,10.0
20987.274126314882,4.0,6.0,10.0
35298.5517801936,13.0,45.0,7.0
40052.01012676918,27.0,44.0,4.0
5718.868677925964,43.0,18.0,3.0
49256.53275730541,31.0,13.0,9.0
337.5810979461965,12.0,7.0,8.0
11435.649891646026,12.0,42.0,3.0
60092.40181763312,42.0,9.0,6.0
99540.41299715455,3.0,42.0,9.0
73711.85225853116,37.0,12.0,5.0
77173.57738148341,23.0,44.0,6.0
2004.0120334328585,9.0,45.0,5.0
33838.66487771112,48.0,17.0,8.0
15178.208513928708,23.0,33.0,5.0
97089.06124222247,19.0,19.0,7.0
92859.58867199019,35.0,36.0,2.0
76726.38263654032,16.0,15.0,8.0
978.3235657067303,41.0,3.0,9.0
30348.113610800247,20.0,20.0,4.0
73511.77902056846,23.0,40.0,3.0
59611.69241799128,26.0,13.0,4.0
94525.43821164782,42.0,17.0,3.0
21386.581874014493,10.0,24.0,4.0
8345.237435340608,7.0,37.0,9.0
79291.25179488715,26.0,40.0,6.0
56207.47501611059,45.0,17.0,3.0
79875.06018132923,17.0,22.0,6.0
55277.09967085875,7.0,8.0,2.0
20175.001470204086,33.0,12.0,2.0
54861.42757325517,21.0,19.0,4.0
27063.169885757998,45.0,19.0,3.0
39176.942059586516,6.0,44.0,3.0
93864.74223874426,43.0,29.0,2.0
25183.715693960043,3.0,37.0,8.0
77956.88072346456,10.0,6.0,7.0
81978.49641842746,21.0,12.0,6.0
38337.82516942468,24.0,28.0,5.0
16028.953225608224,45.0,12.0,3.0
27331.570823484737,27.0,7.0,9.0
57314.09794055193,18.0,47.0,10.0
49799.63377650993,27.0,4.0,2.0
93082.99400559925,6.0,36.0,2.0
58928.44706001907,8.0,38.0,7.0
67581.41151081462,17.0,41.0,6.0
19852.49371712172,47.0,3.0,6.0
42680.99488076137,18.0,35.0,9.0
55577.06204194667,41.0,27.0,5.0
90204.43333302154,8.0,13.0,10.0
41569.91776979838,7.0,32.0,8.0
16941.14970339251,35.0,20.0,8.0
17676.206359599077,20.0,41.0,9.0
45459.15966021711,14.0,42.0,7.0
2754.536313437489,33.0,26.0,6.0
49337.273993601375,35.0,6.0,5.0
14099.963720664668,46.0,29.0,9.0
74891.86342819565,46.0,36.0,5.0
17986.54687668937,46.0,21.0,6.0
88692.71365221195,27.0,9.0,4.0
28636.163651714727,35.0,16.0,2.0
72868.52988087495,26.0,40.0,3.0
82179.56219203988,18.0,43.0,7.0
89883.90105807391,29.0,45.0,3.0
10159.973634935917,18.0,45.0,5.0
83237.39613333007,32.0,13.0,5.0
40419.92052242375,47.0,45.0,5.0
23411.909115696533,35.0,40.0,5.0
85386.69495190744,31.0,27.0,9.0
11320.505326906337,19.0,39.0,9.0
38885.31712570931,21.0,26.0,2.0
99107.9180789648,12.0,38.0,9.0
51017.30865677801,41.0,5.0,3.0
74183.98000822197,32.0,15.0,3.0
90545.95133181367,39.0,16.0,6.0
36406.10650576958,36.0,29.0,9.0
33935.65227422295,27.0,42.0,2.0
74270.18916407957,44.0,10.0,4.0
56601.571569452404,23.0,13.0,4.0
19710.72447302535,9.0,39.0,3.0
70311.48499125255,47.0,22.0,6.0
62099.235580416316,38.0,5.0,2.0
66600.88813712468,40.0,30.0,5.0
43870.64336336848,11.0,39.0,7.0
86404.1653540577,28.0,40.0,8.0
18612.707658465282,33.0,19.0,3.0
27670.956782461377,14.0,8.0,6.0
32666.805550586865,32.0,9.0,8.0
3166.8962659550607,34.0,20.0,8.0
18967.97453653796,15.0,3.0,3.0
52630.588378023815,9.0,24.0,3.0
31050.0458654495,47.0,40.0,9.0
47293.812379868104,12.0,42.0,6.0
66086.62819546279,38.0,48.0,6.0
98063.63626120132,4.0,14.0,5.0
68053.50947945856,26.0,15.0,9.0
66849.27403869326,26.0,15.0,5.0
16497.734786858116,38.0,33.0,4.0
85306.99285475949,38.0,28.0,8.0
2350.6035926645795,14.0,45.0,7.0
90330.8888604261,10.0,30.0,7.0
70586.51384559316,43.0,31.0,7.0
56227.15949592855,10.0,32.0,6.0
78081.2773365783,29.0,27.0,5.0
93157.4274043609,12.0,36.0,6.0
27090.614372333486,26.0,2.0,7.0
72415.58657787996,28.0,5.0,5.0
6662.363938585061,42.0,45.0,7.0
78309.50807266205,15.0,3.0,8.0
46410.033179425685,4.0,25.0,9.0
43941.621508123404,13.0,13.0,7.0
34816.93976288198,33.0,11.0,2.0
23419.818279786126,12.0,22.0,2.0
36967.830616872256,43.0,6.0,7.0
49137.291122504816,44.0,47.0,7.0
69157.42344991212,6.0,18.0,4.0
60484.29908961288,7.0,3.0,5.0
44328.582956246115,9.0,41.0,4.0
72420.14245233726,20.0,23.0,4.0
5537.7226662182175,35.0,44.0,6.0
44568.34883187109,6.0,44.0,8.0
31980.360204031847,27.0,36.0,3.0
64415.92339000079,44.0,9.0,5.0
14936.549950021812,24.0,12.0,9.0
85952.93454043916,14.0,33.0,4.0
30844.450718015385,5.0,16.0,9.0
17169.001603181252,15.0,11.0,3.0
58504.89492514046,7.0,40.0,5.0
74773.6859246127,10.0,47.0,10.0
41787.183888717904,38.0,34.0,4.0
49935.84860602869,6.0,47.0,8.0
79439.28881102391,3.0,42.0,4.0
55165.939626948995,33.0,5.0,7.0
43426.00453924597,8.0,29.0,7.0
55047.05702880772,46.0,37.0,8.0
30820.464767499456,46.0,28.0,9.0
20149.635064535854,48.0,37.0,6.0
66650.66028311574,17.0,46.0,10.0
14001.671595731503,10.0,6.0,5.0
31950.58607469722,32.0,26.0,5.0
11133.36232542985,27.0,10.0,5.0
91190.49598008012,45.0,16.0,6.0
54965.29205732164,16.0,12.0,4.0
6232.892486402109,39.0,28.0,8.0
41612.13284697151,27.0,29.0,7.0
64078.71892714303,47.0,3.0,6.0
40722.57683572916,47.0,20.0,9.0
24820.39919274947,32.0,13.0,6.0
35478.94311953202,12.0,39.0,3.0
49461.685821392,44.0,29.0,2.0
20578.211455764445,34.0,10.0,2.0
23603.29235562895,23.0,13.0,3.0
8301.915034445201,41.0,43.0,5.0
50030.13402675779,36.0,38.0,4.0
63473.51683605528,4.0,30.0,6.0
44259.48820148151,40.0,28.0,6.0
12293.059633998391,11.0,29.0,8.0
60399.10929940288,13.0,24.0,3.0
84291.79992615728,18.0,45.0,4.0
66040.35401192642,4.0,10.0,4.0
11896.74674451343,44.0,36.0,9.0
15411.650424042864,37.0,15.0,3.0
69086.41218245373,7.0,44.0,4.0
54806.59851088752,36.0,23.0,5.0
41886.990406407866,43.0,47.0,7.0
51909.42066899894,34.0,47.0,8.0
55947.58495110316,35.0,12.0,9.0
19451.344260272563,11.0,31.0,2.0
1671.5916002163074,21.0,39.0,10.0
66669.29024924804,2.0,3.0,9.0
23747.355587888647,45.0,18.0,10.0
85540.91287167084,18.0,32.0,6.0
88932.78587220963,20.0,30.0,6.0
64119.792536261266,13.0,5.0,4.0
60453.34509417541,25.0,38.0,4.0
64366.1341987316,35.0,34.0,7.0
88410.36039973106,41.0,41.0,3.0
92538.49431840985,16.0,47.0,5.0
88038.92503424086,2.0,7.0,6.0
59182.76810052398,31.0,13.0,7.0
27193.88469602572,7.0,19.0,2.0
79753.51302619396,20.0,32.0,9.0
97758.85766078584,43.0,37.0,7.0
11282.828614775926,21.0,19.0,5.0
89697.29028178824,14.0,26.0,4.0
8867.997514376608,23.0,11.0,9.0
30369.15599750973,19.0,5.0,7.0
6818.776725186559,17.0,34.0,8.0
26803.755758233165,19.0,28.0,9.0
73813.16876042579,44.0,36.0,3.0
57666.70978028282,31.0,47.0,3.0
91281.03467610768,19.0,43.0,3.0
25978.59722427921,8.0,40.0,7.0
35074.69055162564,39.0,17.0,9.0
78546.98874880811,13.0,28.0,2.0
69929.11226143166,3.0,42.0,7.0
47885.01169023383,19.0,30.0,5.0
5719.188546357908,6.0,39.0,6.0
56993.792927707495,14.0,43.0,3.0
66991.16991136683,29.0,36.0,3.0
35157.91520936219,41.0,27.0,9.0
22530.29816096035,39.0,30.0,9.0
42044.457966158574,15.0,30.0,9.0
37602.54944407645,20.0,32.0,3.0
4385.907372039132,22.0,48.0,5.0
66002.14518315444,9.0,46.0,5.0
60770.29815123206,16.0,47.0,4.0
21713.13773146038,42.0,11.0,10.0
11100.835691923048,3.0,2.0,9.0
88743.67278073028,11.0,45.0,10.0
93678.68422266615,25.0,45.0,3.0
68107.4164940053,9.0,17.0,3.0
98176.72718585203,21.0,39.0,3.0
89322.15241538735,30.0,38.0,8.0
8991.997260666421,13.0,10.0,5.0
35839.79632590435,27.0,16.0,4.0
80286.33432709766,39.0,9.0,10.0
1403.6273604999808,6.0,5.0,2.0
44074.97353132278,9.0,22.0,7.0
85671.70929427659,38.0,28.0,4.0
14447.430698740114,12.0,28.0,8.0
36725.764761014485,35.0,47.0,8.0
34840.86654547744,13.0,47.0,6.0
24967.32358645282,4.0,7.0,4.0
88894.25973796292,41.0,39.0,8.0
14419.709196150157,40.0,18.0,9.0
8146.030883264284,33.0,30.0,5.0
71385.45433520414,13.0,17.0,8.0
64679.05353992126,12.0,13.0,4.0
42991.07899997305,26.0,5.0,6.0
64233.20013192985,32.0,36.0,9.0
36256.97484169642,15.0,38.0,6.0
88953.00325655339,19.0,44.0,8.0
43574.83955711603,6.0,31.0,4.0
16176.119962298135,7.0,17.0,7.0
91075.45369224134,15.0,14.0,4.0
96317.95824153244,35.0,17.0,8.0
28403.40830702998,31.0,39.0,8.0
80265.38491753883,36.0,29.0,8.0
36018.670721029936,43.0,6.0,9.0
46601.36229556434,39.0,22.0,7.0
62858.2514764879,35.0,5.0,4.0
35531.09452060591,39.0,4.0,7.0
82724.53875901969,38.0,26.0,4.0
10718.111652694752,7.0,11.0,5.0
86399.32127940032,42.0,2.0,8.0
19576.58642343684,12.0,31.0,4.0
17810.442449580907,8.0,27.0,6.0
90934.91303075737,32.0,26.0,3.0
47031.1077874616,6.0,43.0,9.0
61211.2202294059,2.0,31.0,10.0
69108.6907441498,41.0,40.0,4.0
92727.00937054885,8.0,12.0,2.0
727.1179491622814,28.0,26.0,4.0
41416.98780210659,45.0,30.0,9.0
61128.453998355566,32.0,18.0,9.0
83317.1773184393,43.0,23.0,6.0
34091.33696239265,17.0,5.0,6.0
28314.025062057357,34.0,39.0,8.0
69796.3479624165,8.0,27.0,7.0
81951.58597842968,8.0,13.0,3.0
98024.03320013375,39.0,22.0,8.0
47314.08111613716,14.0,15.0,5.0
23243.230247995474,47.0,40.0,5.0
91729.27127960417,42.0,5.0,7.0
94499.67455158889,47.0,21.0,8.0
7147.500467164409,37.0,34.0,9.0
51217.120261959535,7.0,32.0,9.0
94469.38527359287,25.0,18.0,4.0
67678.11618003453,26.0,38.0,5.0
83301.16931811455,46.0,45.0,6.0
74774.80932772328,4.0,10.0,7.0
31999.028863283795,26.0,42.0,3.0
25120.051880228715,8.0,3.0,9.0
25550.29581641637,19.0,19.0,6.0
87190.39156948634,32.0,5.0,3.0
40682.0964624445,39.0,39.0,6.0
45458.90743125307,7.0,12.0,7.0
36660.42484064597,17.0,39.0,9.0
39878.49482968764,36.0,23.0,9.0
85178.90617422534,11.0,38.0,8.0
20405.114058695286,18.0,4.0,4.0
2670.6093240308046,33.0,22.0,6.0
36173.42127006822,38.0,20.0,6.0
43229.52136990503,11.0,34.0,5.0
79921.81716127618,4.0,30.0,5.0
77844.67157643379,18.0,30.0,9.0
79013.47568247282,39.0,29.0,5.0
27558.554114184502,29.0,43.0,7.0
28008.603999039395,44.0,31.0,2.0
16889.68376607122,41.0,23.0,4.0
12438.687970298444,27.0,5.0,5.0
6130.30601102102,3.0,39.0,2.0
81781.86090681213,32.0,4.0,5.0
21379.749058515365,10.0,24.0,8.0
19016.325977692755,33.0,26.0,3.0
22715.649126435463,35.0,24.0,3.0
33518.280019577935,28.0,10.0,10.0
87086.13974123233,13.0,24.0,3.0
92301.65662918567,28.0,16.0,3.0
4429.930004687854,29.0,5.0,4.0
29324.29773786559,34.0,23.0,7.0
77181.46998416059,28.0,26.0,9.0
38174.39728877391,42.0,8.0,10.0
78764.00318925355,28.0,29.0,8.0
28920.774536842244,14.0,41.0,4.0
27277.62871659798,40.0,18.0,2.0
35792.73991944678,25.0,29.0,8.0
29287.881668855585,22.0,42.0,9.0
30495.831211833494,10.0,28.0,8.0
11059.539627219317,45.0,28.0,6.0
44393.10091871155,20.0,16.0,3.0
47940.8225368592,41.0,36.0,6.0
19504.530379636304,37.0,2.0,3.0
61857.44833568334,16.0,15.0,7.0
46169.854048112036,31.0,31.0,4.0
98978.50682741588,27.0,41.0,3.0
81895.9074973914,23.0,46.0,5.0
80200.68496591541,22.0,47.0,6.0
56694.206528240844,41.0,12.0,8.0
10227.593108843965,39.0,47.0,7.0
17022.38936860522,9.0,8.0,5.0
14953.171784201855,5.0,2.0,4.0
62040.991559477414,22.0,12.0,4.0
74590.7401413744,19.0,21.0,3.0
13871.262583604863,18.0,24.0,6.0
96632.27883343586,45.0,24.0,9.0
9077.969544910819,32.0,7.0,4.0
35245.34402049371,44.0,39.0,7.0
6592.660643923892,21.0,28.0,7.0
64588.345978222096,45.0,34.0,7.0
30223.78996991541,13.0,21.0,4.0
79069.65634584782,31.0,36.0,2.0
14938.73077827041,37.0,27.0,5.0
37080.10466971296,28.0,38.0,3.0
21311.38637419343,4.0,34.0,5.0
91718.75009486971,28.0,36.0,9.0
12856.165620506816,29.0,34.0,8.0
53505.201998025404,33.0,24.0,3.0
77213.52141589188,10.0,11.0,5.0
72102.34418745502,38.0,16.0,6.0
47628.57177491823,17.0,14.0,6.0
79931.43241123279,14.0,9.0,8.0
57734.20469656051,22.0,5.0,3.0
6312.827647872625,13.0,47.0,9.0
88909.98893656593,17.0,36.0,9.0
38701.8480138079,22.0,15.0,6.0
28201.520683472034,17.0,22.0,6.0
3109.5818226563806,28.0,35.0,7.0
72114.98874366902,27.0,43.0,7.0
93500.18054067537,45.0,43.0,5.0
16067.711627110897,13.0,31.0,3.0
70845.3966748997,36.0,6.0,2.0
95316.00040574098,16.0,48.0,9.0
59936.505149633485,37.0,9.0,7.0
64510.34534551566,22.0,38.0,8.0
39309.78956225094,27.0,3.0,9.0
86181.42272141232,11.0,46.0,5.0
30518.826534819847,29.0,39.0,7.0
8612.08126454589,33.0,13.0,3.0
75262.88324897393,27.0,22.0,7.0
3610.3446790292837,2.0,4.0,10.0
90417.96027154615,28.0,5.0,6.0
9759.890836836694,38.0,44.0,7.0
75696.75826513357,4.0,25.0,9.0
71186.82674978176,27.0,31.0,2.0
80581.04937810567,8.0,7.0,5.0
20079.926479233764,42.0,16.0,4.0
17879.965406940275,18.0,30.0,7.0
50112.661616143014,11.0,11.0,8.0
29549.361387940247,4.0,10.0,6.0
69401.24972959579,33.0,26.0,6.0
35504.31345458356,18.0,5.0,4.0
30832.021636644065,3.0,25.0,3.0
67507.62365158302,35.0,24.0,5.0
86482.72706837003,37.0,11.0,3.0
21161.439157275945,6.0,29.0,8.0
34101.665426030275,35.0,25.0,6.0
77535.47109266807,20.0,19.0,5.0
61468.982657423425,46.0,18.0,10.0
93743.99145463434,9.0,16.0,7.0
42878.435417716406,44.0,46.0,3.0
76875.28860874171,18.0,36.0,9.0
65823.67169537846,46.0,20.0,2.0
32018.91085288044,35.0,41.0,7.0
99827.16057967792,46.0,35.0,4.0
94829.22563842873,4.0,10.0,5.0
87261.82157532562,4.0,48.0,9.0
80804.75332770919,35.0,47.0,6.0
93526.06721832762,19.0,19.0,7.0
17080.59970066339,24.0,22.0,3.0
98029.95434510318,29.0,37.0,3.0
19899.366256005047,28.0,6.0,8.0
50472.71602538686,19.0,13.0,7.0
38197.50036091053,27.0,12.0,7.0
74094.15422666527,45.0,12.0,3.0
63348.30007514343,21.0,20.0,10.0
10169.875516878465,32.0,21.0,8.0
64023.77294322807,47.0,18.0,9.0
64427.47036526783,26.0,34.0,3.0
26128.55678136774,20.0,11.0,4.0
89741.053906874,8.0,48.0,7.0
86907.93361073347,10.0,48.0,3.0
43123.22969150535,8.0,47.0,5.0
53989.22320519318,13.0,23.0,4.0
24369.58979077816,25.0,14.0,4.0
12981.327025423127,29.0,8.0,3.0
43114.645900873526,37.0,13.0,9.0
59853.45904411273,14.0,38.0,2.0
92909.89495730335,30.0,7.0,7.0
72970.40782849684,10.0,40.0,7.0
95074.04271199564,15.0,33.0,3.0
87073.42142601318,33.0,34.0,10.0
75100.69899355437,32.0,28.0,7.0
20392.962137478604,3.0,14.0,9.0
19811.94285201159,34.0,48.0,3.0
42874.943748545185,36.0,14.0,8.0
7361.0275992212355,3.0,43.0,10.0
55554.58730841783,15.0,11.0,10.0
32977.61742028605,41.0,44.0,10.0
41695.39334184549,22.0,29.0,6.0
55694.87766531879,35.0,24.0,6.0
25529.950596180654,42.0,13.0,10.0
86958.71817744416,32.0,13.0,8.0
85869.97802715015,35.0,23.0,6.0
8936.30658806937,22.0,48.0,3.0
2121.319906009004,25.0,14.0,9.0
85363.11883773455,20.0,24.0,5.0
89645.87788569779,11.0,37.0,9.0
30462.967203154418,37.0,4.0,7.0
46370.89170652139,40.0,18.0,3.0
50517.140152303626,29.0,16.0,6.0
32912.42261318139,8.0,44.0,5.0
2736.7126273026206,44.0,4.0,9.0
46937.92685146877,25.0,39.0,3.0
26268.188668489525,34.0,37.0,5.0
29162.430742595243,33.0,3.0,6.0
319.2988523353129,41.0,47.0,9.0
14969.796621323172,21.0,27.0,5.0
42364.20643113239,14.0,16.0,4.0
22740.344473350684,39.0,17.0,10.0
83508.44698703202,46.0,42.0,4.0
15163.152922463443,26.0,26.0,4.0
91947.85483756986,23.0,16.0,9.0
86366.00330252117,7.0,32.0,7.0
8458.825796683279,17.0,33.0,2.0
944.6495512575726,34.0,22.0,8.0
46035.713321210176,45.0,28.0,5.0
17416.134450859518,37.0,24.0,9.0
91353.76611932862,2.0,2.0,8.0
271.4775455916078,13.0,8.0,4.0
99952.38215423722,27.0,41.0,8.0
88707.53178872344,28.0,15.0,6.0
40932.706961595264,44.0,44.0,3.0
64140.390302821455,8.0,18.0,10.0
92997.65602684209,38.0,4.0,6.0
66724.54994878873,14.0,43.0,3.0
51861.53379542267,13.0,44.0,2.0
93519.8188201696,36.0,25.0,7.0
21299.14719335836,35.0,17.0,3.0
92904.69974647925,42.0,16.0,9.0
24057.374024856745,37.0,36.0,5.0
25603.29551739407,47.0,12.0,5.0
96399.84847476486,10.0,23.0,8.0
85702.65816244068,4.0,24.0,3.0
40704.08888455877,44.0,28.0,8.0
84484.81197305572,16.0,25.0,5.0
14116.641049577189,7.0,2.0,3.0
22988.82667556514,34.0,40.0,4.0
80970.31865694988,16.0,41.0,7.0
41483.74186797758,4.0,39.0,5.0
73345.00534686966,12.0,19.0,8.0
16483.825895677346,11.0,5.0,4.0
26111.85960254695,43.0,47.0,9.0
16460.506184239846,4.0,15.0,6.0
10608.041575769668,32.0,38.0,10.0
72131.58648527945,24.0,27.0,7.0
83308.52736443962,23.0,40.0,7.0
48304.248355888056,14.0,15.0,3.0
12456.635487463862,48.0,45.0,4.0
23420.30929837643,46.0,47.0,9.0
93779.42056011308,40.0,7.0,8.0
94980.61894565138,33.0,4.0,5.0
35079.27335383937,45.0,39.0,2.0
53978.99602497768,42.0,26.0,8.0
12164.355928849998,11.0,34.0,3.0
47099.68865637957,29.0,16.0,6.0
46340.827169241056,42.0,4.0,4.0
42525.80016444421,44.0,29.0,9.0
75701.36498608903,18.0,40.0,3.0
42792.95971701744,44.0,36.0,9.0
82702.89428060078,22.0,15.0,8.0
61631.27940596537,30.0,12.0,4.0
62039.53290968685,7.0,46.0,5.0
89869.03644706076,35.0,31.0,6.0
66121.92507855307,39.0,30.0,5.0
66623.0845085353,32.0,6.0,6.0
228.92658141399053,41.0,5.0,3.0
38448.415014917555,45.0,12.0,3.0
49102.79866564267,29.0,25.0,6.0
28971.9400802106,38.0,12.0,6.0
26190.565421811345,42.0,47.0,5.0
79778.49532396748,6.0,35.0,9.0
73633.86727944537,32.0,42.0,7.0
85545.31021408198,36.0,19.0,3.0
12307.138899549274,17.0,26.0,6.0
58995.918047536565,43.0,20.0,4.0
37877.224034861974,13.0,45.0,9.0
8723.213787806617,3.0,22.0,10.0
25968.788648094935,26.0,3.0,4.0
15339.811706559982,33.0,29.0,8.0
75161.36755323841,31.0,47.0,10.0
9543.87005612696,15.0,18.0,7.0
26261.516081242604,46.0,30.0,10.0
93576.54904153671,16.0,3.0,2.0
17190.694870209783,14.0,28.0,8.0
15383.45891469679,4.0,46.0,6.0
69834.67289278003,42.0,39.0,10.0
10462.518851881474,45.0,22.0,3.0
15056.680796904566,46.0,11.0,6.0
11966.998777159726,38.0,13.0,9.0
9475.380257611592,22.0,13.0,8.0
16370.67028445403,45.0,32.0,5.0
4085.2170012402457,13.0,4.0,6.0
91199.85635531685,46.0,34.0,8.0
18332.24693595699,12.0,2.0,9.0
61673.99632894874,25.0,28.0,4.0
68024.22545383072,42.0,9.0,8.0
7331.749000678729,9.0,14.0,8.0
69276.05015352373,32.0,30.0,7.0
54776.473704089585,8.0,33.0,6.0
47662.95810448234,43.0,29.0,3.0
78746.83595222597,3.0,43.0,4.0
27344.001358664318,8.0,25.0,6.0
21397.631422633538,48.0,10.0,4.0
59015.026223778885,3.0,45.0,10.0
87402.05752687636,36.0,10.0,6.0
14887.012912200047,40.0,46.0,3.0
26297.48122033249,11.0,37.0,8.0
20781.96664102281,16.0,3.0,5.0
54786.256121798055,4.0,39.0,7.0
11361.028085364966,25.0,21.0,5.0
33141.36745333379,3.0,38.0,3.0
64412.48760708461,45.0,7.0,4.0
51487.576062782835,19.0,17.0,5.0
58998.33086228311,34.0,28.0,3.0
19065.510646691997,42.0,19.0,3.0
81560.56949408619,22.0,40.0,5.0
54383.88728106554,47.0,7.0,8.0
48399.88159492115,28.0,33.0,9.0
52858.95352748328,44.0,13.0,4.0
2771.72593278715,46.0,20.0,4.0
90483.9820405494,20.0,46.0,4.0
84144.83665868067,10.0,38.0,9.0
61248.11349855253,37.0,10.0,9.0
8131.838585091957,13.0,26.0,7.0
90046.02672910555,13.0,19.0,6.0
