random-seed,gerreproduce,patch-variability,ger-gain-from-food,grass-regrowth-time
34038.348418120375,3.0,63.0,7.0,6.0
14237.841866042028,4.0,36.0,15.0,6.0
54364.33665897834,5.0,36.0,8.0,5.0
14538.295206152952,3.0,37.0,6.0,5.0
95351.77264993676,4.0,11.0,9.0,1.0
83004.18103805021,1.0,34.0,4.0,3.0
62121.52998359878,4.0,97.0,3.0,1.0
31355.135043070073,2.0,79.0,20.0,10.0
38946.18686849382,4.0,61.0,15.0,10.0
80603.26140764219,3.0,53.0,13.0,4.0
16155.716712055548,4.0,67.0,18.0,4.0
96517.19940712815,4.0,59.0,7.0,4.0
49033.75881729014,3.0,93.0,18.0,8.0
84951.77312814679,2.0,15.0,10.0,6.0
9620.267374773239,3.0,44.0,20.0,7.0
81896.77674379146,2.0,71.0,8.0,10.0
65076.57249564458,1.0,45.0,17.0,9.0
6074.362226851798,4.0,15.0,4.0,9.0
18613.60894068414,4.0,37.0,15.0,7.0
21211.43312145854,4.0,44.0,18.0,8.0
37081.66294601706,4.0,77.0,4.0,3.0
72389.33218091636,3.0,72.0,15.0,10.0
53261.26448883326,5.0,97.0,5.0,6.0
97788.07836086153,4.0,70.0,5.0,5.0
58874.41390910407,4.0,55.0,8.0,4.0
74229.25254393242,2.0,52.0,9.0,6.0
74687.33965173851,3.0,14.0,2.0,1.0
30619.63246659426,4.0,8.0,12.0,4.0
97783.35531638481,1.0,92.0,18.0,2.0
60125.0103098532,2.0,88.0,18.0,3.0
5188.608039633605,1.0,36.0,14.0,8.0
41087.08793854104,2.0,76.0,18.0,2.0
31014.879547015185,2.0,39.0,11.0,6.0
49939.13668770295,4.0,51.0,7.0,8.0
48616.65288038441,2.0,30.0,19.0,7.0
44863.90375840722,4.0,85.0,14.0,4.0
40967.514820276454,3.0,23.0,9.0,2.0
76889.40056734922,4.0,58.0,13.0,9.0
39517.816150553575,3.0,17.0,5.0,5.0
29395.512426907368,2.0,8.0,4.0,9.0
1325.446152680596,3.0,63.0,15.0,4.0
85094.13600763361,2.0,76.0,17.0,9.0
61757.05325836637,5.0,9.0,10.0,10.0
59337.395555673174,1.0,74.0,4.0,3.0
53795.667236559784,4.0,46.0,20.0,2.0
18061.900917113424,4.0,47.0,10.0,5.0
42701.478400894164,5.0,20.0,4.0,9.0
16624.142678513414,2.0,70.0,19.0,9.0
45920.438938715924,1.0,75.0,12.0,4.0
21625.85621855258,1.0,87.0,5.0,4.0
18720.00704532396,3.0,62.0,11.0,9.0
30867.90055521252,3.0,85.0,2.0,3.0
61629.07268432322,3.0,89.0,9.0,2.0
7557.092006152309,3.0,57.0,6.0,2.0
88566.28446778233,3.0,85.0,16.0,2.0
87213.99158608462,4.0,94.0,14.0,9.0
56810.44800922244,3.0,70.0,7.0,2.0
62986.16296708204,4.0,57.0,6.0,4.0
90971.11396758269,1.0,52.0,15.0,3.0
95758.37644343618,2.0,45.0,8.0,5.0
92536.71085366391,2.0,24.0,14.0,6.0
15856.706645168635,2.0,93.0,19.0,2.0
88311.50191352889,3.0,53.0,13.0,7.0
90174.31469837033,3.0,48.0,2.0,5.0
75355.95171296797,3.0,9.0,17.0,4.0
7854.516510619251,4.0,10.0,13.0,9.0
9143.647591867903,5.0,47.0,13.0,1.0
18991.572660976275,5.0,86.0,14.0,7.0
93206.03077790706,2.0,87.0,9.0,1.0
83636.08969788639,2.0,37.0,16.0,2.0
71114.10203518838,4.0,93.0,5.0,7.0
98016.4260519341,2.0,90.0,18.0,8.0
31405.597084076788,1.0,62.0,11.0,7.0
27640.839682708254,4.0,25.0,3.0,2.0
13112.542836855135,3.0,84.0,8.0,5.0
15.920878642142918,2.0,11.0,15.0,5.0
44812.126406205105,4.0,45.0,12.0,7.0
91687.12653146962,2.0,62.0,8.0,4.0
35846.9549824184,4.0,25.0,15.0,2.0
69733.60158821462,4.0,25.0,3.0,10.0
21707.46541041833,4.0,85.0,6.0,9.0
41754.15340174173,3.0,22.0,7.0,1.0
2843.3665582011317,2.0,74.0,9.0,2.0
36760.58628727779,5.0,40.0,2.0,3.0
80588.26184335632,4.0,59.0,20.0,3.0
57362.589210756996,4.0,83.0,17.0,7.0
58807.93522758045,3.0,54.0,3.0,7.0
51397.175461841674,2.0,68.0,3.0,2.0
86749.82216500919,2.0,36.0,8.0,3.0
11611.483781691843,3.0,75.0,9.0,6.0
82181.22500626733,3.0,64.0,10.0,8.0
13396.277456789438,2.0,28.0,15.0,7.0
55282.919954034805,1.0,18.0,11.0,3.0
55095.04499907161,4.0,77.0,8.0,9.0
20861.031330363443,3.0,58.0,8.0,7.0
47238.92358283557,3.0,60.0,9.0,6.0
48548.31204843912,3.0,33.0,14.0,7.0
39568.21699111331,2.0,7.0,3.0,8.0
47903.90818801903,5.0,58.0,3.0,3.0
73854.60498454208,3.0,62.0,4.0,7.0
94462.40637000416,1.0,79.0,5.0,10.0
67093.83376395039,1.0,52.0,6.0,6.0
93175.72484551051,3.0,51.0,18.0,6.0
73829.58389587523,2.0,13.0,19.0,1.0
52319.14215676853,1.0,83.0,11.0,3.0
53339.52607369289,5.0,50.0,13.0,5.0
24505.758245155037,4.0,18.0,17.0,9.0
84050.73535444915,3.0,44.0,2.0,8.0
27761.929713887643,3.0,41.0,8.0,2.0
22241.931998425778,2.0,48.0,9.0,5.0
57383.24472592901,4.0,63.0,8.0,9.0
78348.88048679741,4.0,74.0,6.0,9.0
71911.67392757723,2.0,70.0,10.0,3.0
85845.61787145193,3.0,61.0,13.0,6.0
11697.42887713877,5.0,22.0,10.0,10.0
42366.54855667821,5.0,15.0,8.0,3.0
81369.91031344222,3.0,7.0,14.0,2.0
49470.76702116569,5.0,53.0,5.0,4.0
25493.200363903998,3.0,83.0,9.0,5.0
20245.771218231377,4.0,17.0,4.0,8.0
69485.79013638942,1.0,22.0,6.0,3.0
41010.75989439515,3.0,7.0,6.0,3.0
21617.741976521065,4.0,15.0,9.0,6.0
73283.27630341599,3.0,10.0,19.0,6.0
15546.657433907838,1.0,94.0,5.0,2.0
37663.460996052134,3.0,66.0,8.0,2.0
44710.69055806058,2.0,38.0,14.0,8.0
89172.39130417068,1.0,43.0,7.0,9.0
10925.488858203016,3.0,12.0,18.0,9.0
95872.91291548137,1.0,22.0,13.0,1.0
60592.12720782102,3.0,100.0,9.0,6.0
89948.32408494332,4.0,31.0,17.0,4.0
93079.52005737813,3.0,98.0,3.0,5.0
38154.35917547706,5.0,94.0,6.0,7.0
53376.98195979538,4.0,92.0,16.0,4.0
60190.28766066714,5.0,19.0,6.0,5.0
77309.17872493272,2.0,25.0,9.0,7.0
85197.97867296991,4.0,67.0,12.0,4.0
92266.37872977846,2.0,41.0,2.0,7.0
43599.14236302541,4.0,49.0,19.0,9.0
15221.30683012791,4.0,81.0,10.0,3.0
6696.914942119877,2.0,15.0,18.0,9.0
89307.37798129514,2.0,89.0,3.0,7.0
79918.35028150782,4.0,43.0,11.0,7.0
15939.151286554008,3.0,90.0,8.0,1.0
59031.529289843354,2.0,88.0,2.0,5.0
53894.17303269585,3.0,42.0,5.0,7.0
14598.595085822828,3.0,48.0,4.0,6.0
67956.09317647081,2.0,34.0,16.0,1.0
96834.23113710218,4.0,62.0,15.0,4.0
87456.4315490186,4.0,23.0,2.0,3.0
34353.133432055525,2.0,43.0,10.0,9.0
803.6591643021948,5.0,19.0,9.0,8.0
99752.6432584138,2.0,26.0,15.0,10.0
49774.52652449307,4.0,95.0,20.0,6.0
24248.363737568743,1.0,20.0,19.0,7.0
96872.14395177444,4.0,7.0,8.0,10.0
34580.06887836489,4.0,23.0,7.0,2.0
64234.985716934905,2.0,98.0,12.0,7.0
1310.8949331866038,1.0,57.0,17.0,9.0
85150.13743929163,5.0,30.0,3.0,3.0
73157.95441085687,2.0,70.0,14.0,7.0
25709.79516708768,3.0,44.0,4.0,9.0
50795.15330934596,3.0,84.0,7.0,3.0
55357.4243770744,4.0,98.0,11.0,3.0
85961.16878197555,4.0,36.0,7.0,4.0
59394.75180496117,4.0,52.0,4.0,8.0
89397.1413531588,3.0,29.0,7.0,2.0
3112.669765661583,5.0,39.0,18.0,5.0
67989.59760931808,2.0,73.0,18.0,1.0
42124.881657079335,3.0,17.0,15.0,6.0
84099.6325284203,1.0,32.0,3.0,3.0
33487.045978410744,2.0,32.0,11.0,3.0
88025.25068023306,2.0,83.0,12.0,9.0
89058.57183760173,5.0,83.0,4.0,3.0
6822.294339895625,2.0,91.0,17.0,3.0
53442.444422468885,3.0,67.0,9.0,2.0
76019.68136197714,1.0,67.0,10.0,3.0
13425.564623967854,3.0,66.0,19.0,4.0
8725.366731300071,3.0,62.0,16.0,5.0
8282.488135684232,5.0,34.0,9.0,7.0
68210.30546271894,4.0,87.0,16.0,5.0
89952.280829182,1.0,90.0,7.0,9.0
60927.824063208136,4.0,77.0,5.0,7.0
50660.07842992302,3.0,100.0,13.0,2.0
31374.61898486003,4.0,40.0,6.0,3.0
67879.67058731204,1.0,32.0,16.0,7.0
86230.16788768591,2.0,11.0,6.0,3.0
47803.41198684434,2.0,85.0,14.0,3.0
65905.63276205216,3.0,30.0,19.0,5.0
9848.117801813338,4.0,46.0,12.0,10.0
94507.9023357811,2.0,48.0,17.0,7.0
53164.92735680772,1.0,70.0,10.0,8.0
8958.972495769785,3.0,80.0,8.0,6.0
76790.08322731731,2.0,52.0,7.0,7.0
53210.26264299223,4.0,5.0,6.0,8.0
40932.78509322841,2.0,38.0,17.0,8.0
90029.56623272339,3.0,76.0,8.0,3.0
27979.628118552224,3.0,42.0,18.0,4.0
813.9357419214142,3.0,64.0,16.0,3.0
17162.889553404155,2.0,86.0,18.0,7.0
49178.71098051328,3.0,22.0,8.0,4.0
34310.24354883718,4.0,15.0,9.0,4.0
85476.17546855554,3.0,77.0,13.0,4.0
99408.89671677315,2.0,78.0,16.0,10.0
89602.18672979886,1.0,15.0,17.0,7.0
34419.542645430905,2.0,28.0,8.0,7.0
50475.28388386598,3.0,61.0,17.0,6.0
61596.77997327145,5.0,48.0,17.0,2.0
23751.2636810278,2.0,74.0,11.0,5.0
33977.338011510285,3.0,56.0,5.0,7.0
39482.26936506567,4.0,52.0,11.0,7.0
97367.93527953452,3.0,44.0,3.0,4.0
83705.11215557135,2.0,34.0,9.0,3.0
86664.42796743459,3.0,40.0,19.0,7.0
61555.700386132194,3.0,51.0,9.0,2.0
33070.15546002863,2.0,52.0,13.0,9.0
74031.29368077077,5.0,20.0,20.0,3.0
55203.93151814317,3.0,20.0,6.0,3.0
2481.454159550883,3.0,8.0,4.0,4.0
74969.70224722847,3.0,50.0,10.0,6.0
11373.239376872883,2.0,78.0,2.0,7.0
25431.855703078472,4.0,55.0,17.0,9.0
25399.916950421255,4.0,49.0,5.0,10.0
43081.18413675955,2.0,83.0,17.0,7.0
8554.306603746727,1.0,50.0,4.0,1.0
24594.01785829804,5.0,63.0,7.0,5.0
51641.34737099977,3.0,71.0,18.0,2.0
49488.15685540204,1.0,9.0,17.0,6.0
89923.15318733382,2.0,46.0,7.0,5.0
10855.330844349366,4.0,24.0,14.0,3.0
54746.59417103084,3.0,84.0,14.0,2.0
25855.707719552804,2.0,36.0,17.0,6.0
11454.00863044179,1.0,57.0,19.0,6.0
93385.40283410049,3.0,43.0,5.0,9.0
54520.18101713811,1.0,90.0,19.0,7.0
27286.702404975666,3.0,85.0,9.0,8.0
14411.403913456186,3.0,45.0,13.0,9.0
5652.059322853559,4.0,96.0,7.0,8.0
72888.07406486977,1.0,24.0,4.0,5.0
74842.07245371262,5.0,35.0,19.0,7.0
45566.49819643713,1.0,92.0,3.0,7.0
66390.99330266124,4.0,93.0,16.0,2.0
18898.98694130006,4.0,63.0,18.0,4.0
77580.27528558714,2.0,54.0,15.0,4.0
68492.31031336832,1.0,84.0,19.0,2.0
53950.82409924527,3.0,51.0,12.0,1.0
8563.99645166173,3.0,9.0,14.0,4.0
42767.773433268434,4.0,54.0,3.0,1.0
40532.03745604053,4.0,44.0,13.0,9.0
84479.92896340348,2.0,26.0,11.0,8.0
83310.5728016972,4.0,60.0,7.0,1.0
8539.892754769167,4.0,33.0,16.0,8.0
79884.87338526465,5.0,6.0,10.0,9.0
43273.56647834026,4.0,21.0,16.0,8.0
64041.33219493818,4.0,60.0,10.0,7.0
25387.93953127583,5.0,65.0,3.0,10.0
83435.66850786025,5.0,72.0,4.0,4.0
69083.00085196368,1.0,62.0,3.0,7.0
82324.99985872938,3.0,28.0,8.0,9.0
24818.668146991306,1.0,35.0,8.0,9.0
32217.406607632474,5.0,98.0,6.0,10.0
20390.0604318571,3.0,18.0,12.0,6.0
65955.26022863865,2.0,56.0,12.0,3.0
72484.00319928874,5.0,33.0,6.0,2.0
52858.119222947826,4.0,54.0,11.0,6.0
27167.496451860734,5.0,16.0,12.0,9.0
86831.48018106319,1.0,75.0,11.0,7.0
28433.936805582885,3.0,52.0,10.0,9.0
34868.366379848405,3.0,55.0,12.0,2.0
42755.497169309725,5.0,50.0,14.0,3.0
41901.01559390876,2.0,84.0,11.0,4.0
38508.61886386002,2.0,40.0,11.0,2.0
36584.68385571431,1.0,88.0,13.0,3.0
75267.24329100754,3.0,53.0,7.0,2.0
90837.82581757674,3.0,49.0,8.0,1.0
32852.62320261217,3.0,65.0,7.0,4.0
44057.3132450727,5.0,9.0,7.0,2.0
39361.36380880074,2.0,56.0,4.0,5.0
93744.62853963327,3.0,40.0,17.0,9.0
59801.303817290755,2.0,73.0,12.0,2.0
95515.59371359755,2.0,69.0,3.0,10.0
29988.096624506958,3.0,30.0,14.0,2.0
61912.282439070346,1.0,84.0,5.0,5.0
91241.93462389943,2.0,73.0,7.0,2.0
12260.196403871727,5.0,58.0,15.0,5.0
28713.271457727187,2.0,69.0,10.0,2.0
30539.392531093163,3.0,38.0,3.0,7.0
35198.24492934153,3.0,24.0,8.0,5.0
16622.085229154356,4.0,70.0,10.0,9.0
76950.29704744942,1.0,59.0,15.0,6.0
78816.51641075837,4.0,27.0,8.0,5.0
92427.43313200073,4.0,32.0,10.0,3.0
6084.859187915504,2.0,66.0,11.0,9.0
80318.53925810431,4.0,78.0,15.0,6.0
4720.895447340805,4.0,33.0,12.0,2.0
24312.534226109972,2.0,35.0,12.0,7.0
24374.447408908407,4.0,7.0,6.0,7.0
21657.08168582024,2.0,57.0,17.0,7.0
50298.551306672845,3.0,35.0,11.0,7.0
19164.639372025948,4.0,14.0,10.0,4.0
26010.631668664264,3.0,75.0,9.0,5.0
47685.877479043,5.0,23.0,6.0,3.0
46130.2252280491,2.0,47.0,17.0,2.0
37537.90788279655,4.0,23.0,17.0,5.0
35233.639410233955,3.0,25.0,13.0,10.0
22567.966924140204,4.0,48.0,5.0,8.0
86374.6318335179,3.0,76.0,5.0,4.0
47367.00594234385,1.0,34.0,12.0,4.0
91266.77728287817,5.0,19.0,17.0,4.0
46290.30531394688,2.0,79.0,5.0,9.0
99785.95638672597,2.0,38.0,17.0,9.0
17618.108127841904,1.0,82.0,8.0,9.0
2396.509752037524,2.0,59.0,5.0,4.0
89369.0176438164,3.0,51.0,20.0,2.0
8896.881607367504,2.0,53.0,19.0,10.0
34293.1778891049,4.0,36.0,18.0,2.0
41832.65508204088,5.0,91.0,4.0,1.0
76110.62597710345,4.0,71.0,17.0,7.0
7442.311462934593,5.0,86.0,8.0,9.0
18534.48322351864,4.0,19.0,3.0,5.0
7099.418549126572,1.0,27.0,17.0,6.0
28243.886966972826,2.0,30.0,15.0,8.0
65512.2477899838,2.0,23.0,18.0,1.0
84037.83934667833,5.0,80.0,3.0,4.0
50862.24700221593,2.0,62.0,17.0,5.0
77387.18097196882,3.0,69.0,16.0,5.0
4775.078083556953,4.0,71.0,17.0,2.0
70658.04893890249,1.0,31.0,5.0,4.0
8095.896903016587,2.0,94.0,6.0,6.0
14037.906565009382,4.0,98.0,14.0,10.0
64220.04792486509,4.0,83.0,5.0,4.0
49139.89268981894,3.0,92.0,19.0,3.0
4312.733884134219,5.0,34.0,11.0,3.0
87707.03549751792,3.0,52.0,14.0,6.0
8531.461180533499,5.0,57.0,13.0,7.0
86862.17481273993,2.0,10.0,10.0,6.0
77879.46444304207,3.0,42.0,6.0,3.0
7303.064895975883,3.0,72.0,11.0,6.0
74019.71011998864,3.0,17.0,3.0,2.0
74293.66769524192,4.0,100.0,4.0,7.0
93925.20897112497,3.0,58.0,8.0,10.0
92273.3232676314,2.0,87.0,6.0,8.0
97010.66006350351,2.0,73.0,5.0,10.0
91490.45389509208,2.0,68.0,3.0,9.0
46048.0375332842,4.0,25.0,19.0,5.0
90575.73182647659,3.0,30.0,16.0,6.0
43955.27365067073,2.0,63.0,16.0,8.0
29166.13281381492,5.0,95.0,13.0,2.0
13407.47065402378,2.0,99.0,9.0,6.0
94171.66130690547,2.0,34.0,3.0,5.0
63361.6369670808,1.0,21.0,11.0,6.0
11741.429673505438,3.0,36.0,7.0,9.0
63085.32941750277,1.0,75.0,16.0,9.0
59716.54891274606,1.0,34.0,15.0,7.0
50970.75549491118,4.0,85.0,11.0,1.0
92506.69130671935,1.0,99.0,12.0,6.0
60723.85001919286,3.0,97.0,11.0,2.0
25817.06858445545,1.0,92.0,3.0,8.0
90032.4326850093,2.0,10.0,17.0,9.0
47538.922963859804,3.0,92.0,11.0,2.0
80867.83388912998,4.0,57.0,8.0,6.0
43922.69338281119,4.0,29.0,3.0,5.0
21457.670538530456,4.0,40.0,16.0,3.0
73141.472423211,5.0,71.0,4.0,6.0
90774.08392975746,2.0,58.0,16.0,9.0
61413.503857739466,3.0,90.0,3.0,7.0
56510.4844397717,2.0,16.0,15.0,5.0
39394.801663119506,2.0,70.0,6.0,3.0
40195.34758629594,3.0,99.0,16.0,6.0
51700.31390161787,4.0,28.0,9.0,5.0
57485.948775554505,4.0,78.0,9.0,10.0
55493.54993848686,1.0,76.0,7.0,7.0
24058.880747075644,5.0,30.0,12.0,7.0
99602.75515340624,4.0,70.0,15.0,1.0
43615.06749016115,3.0,99.0,19.0,3.0
29279.566731157378,2.0,61.0,3.0,2.0
89150.33231448989,5.0,86.0,15.0,6.0
50854.08147920179,5.0,75.0,10.0,4.0
32168.650663786462,4.0,6.0,12.0,9.0
44430.85647711936,3.0,62.0,14.0,4.0
72581.45410758432,1.0,65.0,20.0,7.0
60950.65917872914,2.0,100.0,8.0,1.0
69537.30492798725,4.0,40.0,6.0,8.0
5034.872145499237,4.0,63.0,9.0,6.0
87450.57646146254,4.0,55.0,11.0,8.0
48732.9328364718,4.0,13.0,8.0,10.0
15915.241739776424,4.0,65.0,12.0,4.0
86918.03192467254,4.0,98.0,9.0,6.0
90789.28471705689,2.0,22.0,9.0,8.0
89107.91994137423,5.0,33.0,7.0,8.0
24868.851033806568,2.0,36.0,8.0,10.0
42494.442746139386,2.0,83.0,6.0,2.0
59528.87087444657,3.0,67.0,2.0,3.0
36551.9504165596,5.0,17.0,7.0,8.0
66386.44762797252,4.0,94.0,12.0,4.0
89817.0010217055,3.0,79.0,13.0,2.0
75205.12625128702,3.0,74.0,17.0,3.0
69779.23044105619,4.0,11.0,6.0,6.0
84524.04580486882,5.0,67.0,15.0,5.0
43744.073284925355,2.0,19.0,19.0,9.0
48198.384999470596,1.0,89.0,9.0,9.0
74502.89671971036,5.0,24.0,8.0,1.0
41184.25151346982,4.0,53.0,4.0,3.0
79092.22780993015,2.0,7.0,18.0,3.0
41399.198900927746,5.0,57.0,13.0,7.0
96713.06198640149,4.0,61.0,3.0,7.0
21440.21381802372,3.0,53.0,19.0,7.0
50562.81430128733,4.0,30.0,13.0,6.0
96826.80794988973,2.0,74.0,3.0,7.0
52610.833323274666,3.0,91.0,7.0,5.0
48028.257985956356,4.0,28.0,8.0,4.0
28412.473241620355,4.0,61.0,15.0,4.0
71174.94626556998,2.0,58.0,16.0,4.0
28677.226966499118,4.0,70.0,18.0,3.0
83270.67804533972,1.0,79.0,10.0,8.0
60302.3610070691,3.0,42.0,18.0,3.0
63478.683519797414,3.0,42.0,19.0,5.0
34466.324090259564,2.0,38.0,18.0,4.0
81205.72555253928,3.0,21.0,12.0,8.0
65930.60633660793,2.0,54.0,18.0,8.0
41985.78667684693,4.0,85.0,6.0,8.0
10143.501105789042,1.0,48.0,18.0,4.0
46271.92236426258,3.0,17.0,4.0,9.0
10090.837425517444,3.0,14.0,14.0,4.0
69024.09410547526,1.0,28.0,13.0,2.0
30989.711399656557,2.0,62.0,16.0,8.0
55689.11302753931,2.0,7.0,17.0,9.0
51318.373717887036,2.0,50.0,6.0,2.0
85057.32733366272,1.0,69.0,10.0,1.0
820.7935813632525,3.0,11.0,16.0,6.0
91997.75390026702,5.0,63.0,2.0,3.0
50455.848454159976,5.0,26.0,7.0,3.0
11993.240167351372,2.0,64.0,8.0,3.0
12199.771624197168,2.0,50.0,20.0,10.0
7498.521301122723,1.0,64.0,5.0,3.0
37559.035463907356,2.0,50.0,4.0,2.0
32960.59396992087,4.0,55.0,11.0,2.0
74825.44624584036,1.0,72.0,17.0,1.0
6423.283048980231,2.0,66.0,20.0,8.0
72531.79128451286,5.0,7.0,3.0,5.0
50190.066981384574,5.0,62.0,7.0,8.0
40158.87928073819,4.0,17.0,18.0,8.0
27011.3029044116,2.0,79.0,10.0,10.0
66634.20871786051,5.0,85.0,14.0,6.0
24247.640969756198,5.0,64.0,18.0,5.0
99483.10539876104,3.0,22.0,17.0,9.0
9110.414002134705,2.0,58.0,20.0,10.0
15401.320725256699,4.0,26.0,12.0,2.0
82796.84895239105,2.0,67.0,4.0,3.0
99398.83568095388,4.0,11.0,14.0,4.0
11868.601648971218,1.0,57.0,14.0,3.0
73796.49149792557,1.0,79.0,10.0,7.0
96563.19369098435,3.0,9.0,11.0,8.0
36808.90838626156,3.0,71.0,20.0,10.0
96970.24119291428,1.0,55.0,10.0,8.0
88582.21267287512,4.0,8.0,18.0,9.0
75039.6679056383,2.0,91.0,18.0,10.0
34852.793457486485,5.0,64.0,17.0,8.0
14111.624320345314,3.0,97.0,18.0,2.0
72990.89293787019,2.0,66.0,6.0,7.0
76594.2405008915,2.0,25.0,6.0,2.0
9399.819221235439,3.0,86.0,2.0,9.0
24267.734933150925,4.0,79.0,9.0,2.0
22457.3771480854,5.0,67.0,13.0,6.0
72924.06709365259,2.0,55.0,20.0,2.0
40515.44824923797,3.0,8.0,3.0,3.0
37097.98731876267,1.0,32.0,10.0,4.0
49708.150661849,5.0,89.0,13.0,4.0
34086.112918643885,2.0,9.0,16.0,8.0
42899.63520287558,3.0,100.0,9.0,1.0
14823.71605614558,3.0,74.0,18.0,1.0
55770.78759398489,3.0,29.0,9.0,1.0
59006.10353301627,2.0,51.0,14.0,2.0
45845.52486043655,4.0,56.0,6.0,9.0
39289.12559943389,4.0,9.0,11.0,4.0
35511.86327138976,4.0,49.0,3.0,4.0
80736.65112664325,4.0,95.0,17.0,9.0
46121.91096100882,3.0,43.0,6.0,3.0
4264.594781132962,4.0,9.0,9.0,4.0
96754.3048314733,1.0,96.0,19.0,6.0
40667.51138489331,1.0,16.0,12.0,5.0
65586.70898620921,4.0,30.0,4.0,3.0
94827.23710840732,2.0,19.0,9.0,9.0
87155.56401691471,3.0,55.0,16.0,4.0
59079.80611610192,2.0,31.0,20.0,2.0
50504.86264514189,1.0,38.0,15.0,4.0
72774.94060115531,1.0,12.0,14.0,9.0
97619.40186128722,1.0,24.0,12.0,2.0
18427.868667130962,2.0,89.0,10.0,6.0
24466.434389720158,3.0,6.0,5.0,9.0
183.24095987707472,2.0,43.0,16.0,5.0
37846.14530748376,4.0,18.0,3.0,7.0
93556.28254690937,3.0,22.0,19.0,5.0
11728.659682916568,5.0,86.0,14.0,8.0
42658.819952430575,2.0,7.0,11.0,3.0
46124.86839417048,2.0,35.0,4.0,10.0
98870.71232222517,3.0,12.0,9.0,4.0
77255.31434575652,2.0,55.0,11.0,7.0
15298.893024725621,4.0,82.0,18.0,4.0
1027.6505777941497,2.0,48.0,8.0,1.0
76366.74017712627,2.0,14.0,16.0,6.0
7959.836600696491,2.0,17.0,11.0,7.0
54597.27879442514,2.0,65.0,12.0,3.0
40475.58054002852,2.0,35.0,12.0,2.0
60026.278475415565,4.0,29.0,4.0,3.0
61265.63609482454,2.0,57.0,12.0,3.0
80946.86568292521,3.0,19.0,4.0,5.0
79217.78033824135,2.0,10.0,12.0,7.0
73502.5586998581,2.0,48.0,19.0,1.0
38194.914885716586,4.0,83.0,16.0,9.0
4760.775575841578,3.0,89.0,19.0,7.0
15971.253360615055,1.0,42.0,10.0,5.0
8563.504410864738,3.0,32.0,19.0,6.0
82902.64596947737,4.0,51.0,16.0,1.0
46219.52360896058,2.0,62.0,10.0,5.0
12215.595650803809,2.0,83.0,5.0,3.0
48714.502358992344,4.0,48.0,16.0,4.0
19986.43343104905,5.0,43.0,18.0,8.0
73103.91029574232,4.0,5.0,6.0,9.0
21393.662012869758,2.0,73.0,11.0,6.0
32343.91290759646,4.0,69.0,7.0,9.0
68149.2493453152,2.0,52.0,11.0,3.0
15162.284341795861,3.0,65.0,15.0,10.0
74106.30577884977,1.0,14.0,7.0,8.0
36038.637141430336,3.0,98.0,18.0,1.0
13576.10954366204,4.0,16.0,9.0,9.0
36331.75347226352,3.0,64.0,6.0,7.0
91409.471470917,4.0,91.0,19.0,10.0
77793.47738271025,2.0,40.0,10.0,9.0
57309.76381713955,3.0,41.0,4.0,3.0
15051.93414669011,3.0,36.0,16.0,9.0
64467.4618652789,1.0,65.0,8.0,9.0
31103.528602576724,4.0,47.0,7.0,2.0
86404.84062480071,2.0,53.0,7.0,4.0
98457.56763288243,2.0,53.0,3.0,3.0
69313.32161504039,2.0,48.0,18.0,5.0
15510.350389675921,1.0,86.0,6.0,9.0
67573.22499930061,4.0,74.0,16.0,9.0
98673.98447122355,4.0,18.0,14.0,3.0
31050.472628367243,4.0,90.0,20.0,3.0
42797.746467591,3.0,41.0,4.0,9.0
67104.21508129674,2.0,7.0,13.0,2.0
24781.78981659591,1.0,62.0,5.0,6.0
9568.310270963306,5.0,70.0,17.0,8.0
16695.64127777973,3.0,29.0,12.0,6.0
31474.749590051044,3.0,98.0,10.0,3.0
80136.5105054325,5.0,41.0,7.0,4.0
77375.86328704805,4.0,45.0,14.0,8.0
75933.52704647671,4.0,98.0,19.0,2.0
37080.82195571534,3.0,63.0,12.0,3.0
11507.812869702459,3.0,39.0,19.0,10.0
295.28727316347954,4.0,14.0,17.0,4.0
30300.002502229636,3.0,13.0,6.0,6.0
62602.377051313335,1.0,70.0,14.0,3.0
93839.23537053689,5.0,91.0,17.0,8.0
96442.82156189723,5.0,36.0,3.0,9.0
77897.59241757942,3.0,77.0,12.0,6.0
52242.03136796527,2.0,22.0,11.0,5.0
33460.684094479555,4.0,9.0,4.0,7.0
83399.29301710946,3.0,94.0,20.0,4.0
64900.29913335112,4.0,37.0,19.0,3.0
9274.954102552003,5.0,49.0,5.0,1.0
7995.131403536569,2.0,41.0,19.0,9.0
2262.8411210591266,5.0,51.0,10.0,9.0
11777.709399263167,4.0,68.0,6.0,5.0
13879.621479702117,2.0,69.0,3.0,4.0
1945.2538546124267,4.0,79.0,11.0,3.0
5525.151150344235,1.0,53.0,11.0,4.0
5046.164651456056,3.0,91.0,4.0,6.0
97119.37939849307,3.0,33.0,3.0,6.0
70135.41680540622,2.0,22.0,15.0,6.0
10114.91724804357,3.0,60.0,2.0,3.0
72225.34834333531,3.0,11.0,2.0,2.0
78678.71773001469,3.0,43.0,11.0,3.0
57388.71402013457,4.0,63.0,14.0,6.0
70488.87507265554,2.0,56.0,19.0,6.0
15825.666618603325,1.0,94.0,6.0,7.0
4704.89542786525,4.0,86.0,3.0,2.0
99837.51103824665,3.0,97.0,8.0,3.0
58827.099335869694,1.0,66.0,13.0,7.0
