random-seed,density,%-similar-wanted,radiusNeighborhood
17275.737723244256,60.0,55.0,3.0
83937.55194423179,88.0,64.0,4.0
50271.62537875748,98.0,40.0,2.0
85539.06119065221,50.0,54.0,4.0
87007.8655296556,57.0,52.0,2.0
16635.877682896255,88.0,27.0,2.0
2379.8109705241395,68.0,70.0,2.0
9859.849904752276,50.0,67.0,3.0
41684.375504325006,94.0,54.0,3.0
2685.9172028686676,60.0,44.0,5.0
99895.7442867355,92.0,46.0,4.0
79471.35469499523,77.0,64.0,5.0
74786.07055136187,60.0,70.0,1.0
78650.50378436293,84.0,33.0,3.0
54350.67256998369,59.0,47.0,5.0
70737.70213079717,62.0,73.0,2.0
32625.60340413007,86.0,66.0,5.0
49720.20511351149,57.0,31.0,3.0
17545.83832024211,60.0,55.0,4.0
61323.295350179054,95.0,72.0,2.0
26282.025312049263,70.0,74.0,4.0
11544.228609561473,62.0,27.0,2.0
85106.65728896743,98.0,55.0,3.0
46154.25944482277,63.0,70.0,3.0
79057.3880242464,57.0,66.0,3.0
38020.48584288202,73.0,62.0,4.0
33981.11510043018,72.0,29.0,4.0
68411.93892449266,75.0,31.0,2.0
61012.3930206218,69.0,69.0,4.0
13844.584794131899,99.0,26.0,4.0
66148.4673499693,88.0,25.0,4.0
88279.43158309742,91.0,40.0,2.0
10386.57538598806,59.0,59.0,3.0
60166.65313100299,80.0,49.0,3.0
83477.33516277987,72.0,40.0,2.0
43417.41911162328,95.0,74.0,4.0
56393.837153341985,66.0,71.0,2.0
55784.52529303634,65.0,51.0,3.0
18573.455094127476,81.0,49.0,1.0
91392.8840027299,85.0,72.0,3.0
16685.635583457635,59.0,64.0,5.0
94704.25311932176,70.0,61.0,4.0
32031.50035750541,83.0,49.0,2.0
7326.068945205788,74.0,61.0,5.0
43508.447927224224,76.0,49.0,2.0
11468.351597476283,59.0,54.0,3.0
7210.9223364681175,92.0,62.0,4.0
44968.282010541945,89.0,57.0,2.0
33334.25938560774,53.0,49.0,5.0
56633.8284322286,86.0,65.0,2.0
73410.5952372574,91.0,63.0,2.0
21268.45085282311,82.0,25.0,5.0
15562.750709173104,79.0,38.0,5.0
37933.56183184827,80.0,34.0,2.0
65368.2424874558,71.0,75.0,2.0
55288.638507473835,99.0,27.0,1.0
85498.78108937512,90.0,57.0,3.0
76739.04767139257,87.0,48.0,5.0
61985.981247944685,83.0,36.0,5.0
80507.71332623975,96.0,26.0,3.0
6087.674477530105,92.0,38.0,5.0
66632.06546799994,58.0,57.0,3.0
48805.13627900163,53.0,39.0,2.0
85029.8829862066,82.0,72.0,1.0
26828.20997883717,91.0,56.0,3.0
96561.52888146971,51.0,43.0,3.0
72952.33721427548,98.0,54.0,4.0
22861.233397759122,69.0,48.0,2.0
37378.874749156676,63.0,51.0,2.0
12299.677547866764,53.0,48.0,2.0
65619.9616236267,90.0,27.0,2.0
51409.42673596267,98.0,45.0,3.0
85998.71894625554,64.0,31.0,4.0
66122.26910607681,80.0,57.0,4.0
35479.71613489846,84.0,32.0,2.0
99328.3199583153,60.0,47.0,1.0
67868.57673634315,95.0,71.0,4.0
3506.9183826827134,70.0,71.0,2.0
43777.6235068342,56.0,61.0,2.0
61544.20909892486,73.0,67.0,3.0
67118.21624184801,76.0,51.0,3.0
1095.5051919055659,50.0,54.0,3.0
77474.61489090513,77.0,59.0,4.0
54181.72578119194,84.0,60.0,1.0
20184.824190120817,83.0,72.0,4.0
9253.161579627746,93.0,33.0,3.0
71276.66076645798,61.0,35.0,4.0
17701.951825083343,69.0,58.0,1.0
94702.35743314716,78.0,72.0,3.0
883.2475091157376,82.0,34.0,1.0
88263.35311436886,85.0,44.0,3.0
50507.12165221229,54.0,48.0,5.0
64430.26426414713,70.0,31.0,3.0
12016.093617063525,53.0,71.0,1.0
56508.435148614895,98.0,36.0,2.0
7384.99139153471,53.0,30.0,1.0
68840.54781108891,88.0,66.0,3.0
17185.249770101025,60.0,61.0,5.0
89018.66244635674,68.0,29.0,2.0
47286.13490015898,85.0,63.0,4.0
90900.53484586923,64.0,31.0,3.0
24301.60021428429,85.0,51.0,2.0
25941.533499465877,60.0,44.0,2.0
99314.8735785115,58.0,45.0,2.0
77141.80938322286,86.0,57.0,2.0
83937.4065569326,54.0,38.0,4.0
26430.395811987717,79.0,49.0,2.0
10338.063131403465,93.0,59.0,3.0
14070.464620709756,55.0,66.0,4.0
62707.62916721733,75.0,31.0,5.0
56687.561494873786,80.0,27.0,1.0
16114.845882407402,56.0,30.0,4.0
12478.619790418668,50.0,73.0,3.0
50783.14126935345,79.0,49.0,4.0
98335.01617766761,87.0,40.0,4.0
63672.40135070468,64.0,74.0,2.0
78846.40351022137,83.0,75.0,3.0
43692.54792103397,78.0,52.0,3.0
71117.55900530856,86.0,26.0,3.0
25896.482218078596,82.0,36.0,1.0
23139.80943801621,67.0,67.0,4.0
65981.35089280561,99.0,71.0,4.0
74435.52460704921,75.0,71.0,3.0
98361.82561759329,60.0,49.0,4.0
85214.9527535157,57.0,33.0,2.0
84459.98716165958,54.0,54.0,2.0
26426.75699594743,71.0,55.0,1.0
15843.097572699116,73.0,43.0,3.0
46475.9592357694,92.0,41.0,2.0
95313.97060714768,61.0,63.0,3.0
75611.55037298438,77.0,46.0,1.0
40304.35317761549,82.0,60.0,4.0
16569.324605099082,63.0,45.0,3.0
20963.493960358253,59.0,40.0,2.0
84331.51833910738,90.0,55.0,3.0
95726.39360095271,76.0,48.0,4.0
43880.353323712196,64.0,42.0,1.0
10673.075717736077,85.0,54.0,2.0
34627.592347184735,71.0,71.0,3.0
46827.182908911804,87.0,57.0,3.0
67609.75561466365,51.0,42.0,4.0
35466.80571835912,71.0,50.0,2.0
31143.550207476284,79.0,46.0,3.0
16487.034594865505,63.0,50.0,4.0
94836.89545096472,75.0,29.0,2.0
56284.67838414902,71.0,43.0,2.0
44227.596011814305,77.0,51.0,2.0
7545.155168059073,66.0,62.0,2.0
59247.71478750608,64.0,61.0,1.0
82854.84796618133,63.0,46.0,1.0
13757.64105791881,51.0,49.0,3.0
97696.02168655825,58.0,33.0,5.0
31066.614316948937,64.0,55.0,3.0
91631.96438273869,76.0,66.0,4.0
91708.91804566297,60.0,54.0,2.0
82413.25241810303,51.0,61.0,2.0
59068.44175865191,82.0,67.0,5.0
87556.97412733448,71.0,28.0,4.0
70695.7043173484,85.0,49.0,5.0
29206.8206762257,93.0,48.0,4.0
6185.835957502473,83.0,72.0,4.0
8303.200631021984,80.0,45.0,3.0
27740.86737243121,67.0,28.0,2.0
98346.42243317977,56.0,38.0,3.0
79712.41769578539,55.0,46.0,5.0
51098.60281816883,55.0,41.0,3.0
931.453864869888,61.0,60.0,2.0
30035.402752295016,71.0,52.0,4.0
97099.82484307094,60.0,56.0,4.0
27309.32908872876,55.0,42.0,5.0
86177.4415510083,66.0,25.0,3.0
62401.47586026018,66.0,47.0,1.0
23460.722870120473,59.0,32.0,2.0
74703.40886468255,96.0,30.0,3.0
14505.080533642042,85.0,46.0,1.0
73550.70852458265,51.0,71.0,5.0
32113.708000650586,89.0,58.0,5.0
11249.61747010897,65.0,68.0,1.0
32022.55408943172,94.0,32.0,4.0
2058.5069604054684,86.0,38.0,3.0
81986.61345507918,82.0,51.0,4.0
81755.18055436664,74.0,32.0,3.0
41501.17288647875,87.0,38.0,4.0
91343.51505349945,56.0,53.0,2.0
81209.58047923092,66.0,44.0,3.0
45615.34127878832,98.0,64.0,4.0
44670.492079999945,54.0,58.0,5.0
4630.480561766312,81.0,36.0,1.0
57293.66851038279,52.0,55.0,1.0
57889.45233622993,68.0,31.0,3.0
16753.734403666378,76.0,69.0,1.0
78460.48818857514,96.0,69.0,4.0
21366.85044298822,78.0,35.0,2.0
75907.3384007418,59.0,33.0,3.0
28273.258387189064,75.0,37.0,3.0
95372.35663121754,60.0,56.0,2.0
79503.10694955825,98.0,36.0,4.0
61652.795680281175,76.0,35.0,2.0
15414.16477695599,79.0,43.0,3.0
68037.96148752407,55.0,61.0,4.0
14051.544221941798,60.0,68.0,5.0
43117.46947659553,59.0,74.0,4.0
23457.152693903103,90.0,73.0,4.0
28918.794487168376,56.0,51.0,5.0
53378.109355786844,69.0,38.0,5.0
77930.45450516877,94.0,27.0,3.0
40932.36959747514,92.0,68.0,1.0
32093.339645277283,88.0,59.0,1.0
55349.65425309783,52.0,56.0,4.0
75423.09821344877,82.0,56.0,5.0
11572.890014290324,61.0,61.0,4.0
89445.1474221127,88.0,43.0,5.0
95327.23768345766,71.0,28.0,2.0
96561.0902468142,68.0,69.0,5.0
16308.221856588192,66.0,63.0,4.0
6644.937743131925,89.0,45.0,3.0
82450.20172083439,76.0,64.0,3.0
54413.13302569848,78.0,66.0,1.0
83267.23413690536,80.0,75.0,4.0
62748.85841786713,69.0,33.0,3.0
18067.63654870476,72.0,38.0,2.0
15588.52801691474,51.0,51.0,1.0
59219.246926440464,57.0,34.0,3.0
95265.50578798172,83.0,52.0,4.0
92190.52443968096,71.0,67.0,1.0
66392.96400539152,65.0,36.0,5.0
77545.44527611048,84.0,57.0,4.0
39579.425959945635,93.0,54.0,4.0
48613.09684263728,95.0,27.0,2.0
92658.21587909131,83.0,59.0,4.0
17138.74960240123,83.0,52.0,1.0
3412.0003757525806,51.0,69.0,2.0
9892.210308253454,58.0,53.0,2.0
58303.81828593514,85.0,32.0,2.0
36856.35137662757,65.0,38.0,3.0
67766.84142110999,70.0,57.0,1.0
17727.32504710098,88.0,46.0,4.0
63317.83724418934,92.0,30.0,4.0
94785.69554895544,61.0,71.0,3.0
75765.83884527266,67.0,53.0,3.0
74845.1965554682,77.0,47.0,3.0
66669.64787562954,72.0,67.0,3.0
26862.516844345682,57.0,49.0,2.0
64217.86328237119,71.0,47.0,2.0
37030.00158038638,83.0,53.0,1.0
46295.13365186925,71.0,71.0,1.0
62278.95914293014,50.0,73.0,5.0
40350.77637572876,66.0,28.0,4.0
27089.96862379034,91.0,67.0,2.0
32868.44658498104,51.0,35.0,3.0
59043.09694913983,87.0,51.0,1.0
14523.650073381776,86.0,35.0,4.0
49479.443132085136,55.0,31.0,2.0
89576.2875746581,53.0,74.0,3.0
48164.68586703425,51.0,72.0,5.0
53242.72250593931,98.0,57.0,4.0
87930.32408543408,83.0,67.0,4.0
44377.46381067541,98.0,39.0,4.0
98378.77396040098,73.0,28.0,4.0
17548.50154062927,91.0,29.0,2.0
66750.84801497632,51.0,42.0,5.0
42594.42250712169,86.0,63.0,3.0
22800.748592359905,56.0,67.0,3.0
64246.92243612964,66.0,52.0,4.0
66347.94451400047,62.0,72.0,2.0
3645.010095442027,62.0,53.0,4.0
84477.50156550338,68.0,34.0,4.0
55351.24197068853,86.0,35.0,4.0
16077.110623683802,76.0,60.0,5.0
96001.24956733243,62.0,33.0,4.0
21515.767069369445,98.0,65.0,3.0
82420.11086591368,65.0,54.0,3.0
90336.91461916562,84.0,63.0,5.0
91098.25902990243,86.0,33.0,3.0
12652.212424966567,91.0,39.0,1.0
55364.02630200194,76.0,51.0,4.0
42280.425745027955,52.0,30.0,4.0
96062.20487872772,85.0,62.0,4.0
58878.580245297475,87.0,54.0,2.0
79241.53994220209,81.0,42.0,4.0
27005.1499299466,90.0,40.0,4.0
62301.50656211384,98.0,29.0,2.0
42935.99828557531,64.0,57.0,4.0
10801.328070401385,87.0,26.0,5.0
95751.52328962376,54.0,29.0,3.0
4202.436381170157,69.0,66.0,4.0
93466.50917680918,76.0,55.0,3.0
40818.74526767868,89.0,64.0,3.0
70819.94117277967,84.0,63.0,4.0
85202.09329251204,53.0,49.0,1.0
48837.841029298,51.0,61.0,4.0
15310.26282834423,59.0,73.0,3.0
34255.80896283797,92.0,56.0,1.0
43892.58975647399,51.0,35.0,4.0
69646.41755055921,99.0,43.0,2.0
86290.84258623325,72.0,52.0,5.0
71361.88714794038,86.0,60.0,4.0
71393.60040012744,57.0,62.0,4.0
52811.8845779615,84.0,44.0,1.0
66983.60219235424,61.0,42.0,5.0
30579.25747312411,61.0,64.0,3.0
88824.96609664075,83.0,74.0,2.0
17392.20020298572,85.0,73.0,1.0
76091.60583366401,78.0,65.0,4.0
54941.96318847129,85.0,26.0,4.0
24678.407986477763,59.0,55.0,4.0
45922.04527108439,73.0,46.0,2.0
19546.440906131276,62.0,67.0,4.0
71630.21894512142,96.0,42.0,3.0
37777.305339470935,97.0,74.0,5.0
40871.78795712227,89.0,67.0,2.0
46451.03168780276,95.0,38.0,2.0
28423.57009754809,54.0,66.0,2.0
57596.6644680803,97.0,54.0,3.0
97788.15540658901,51.0,37.0,3.0
3656.1302015285055,88.0,33.0,3.0
55215.607265752886,52.0,47.0,2.0
34339.27610220415,80.0,74.0,4.0
68158.86687165286,78.0,34.0,4.0
15671.164744733363,65.0,37.0,5.0
70949.1636525836,92.0,50.0,2.0
98373.31096375956,81.0,31.0,3.0
68731.79009461925,57.0,36.0,4.0
77406.7624624095,58.0,49.0,1.0
44317.65318681798,91.0,64.0,2.0
50732.52534707423,99.0,51.0,4.0
40313.45001733675,59.0,58.0,4.0
88467.40447784614,77.0,34.0,4.0
52546.4417273104,80.0,63.0,5.0
35131.18861026563,83.0,27.0,4.0
77332.23409903918,66.0,31.0,4.0
74337.9242025243,59.0,44.0,2.0
79002.87161719105,63.0,55.0,2.0
83186.99321508796,95.0,74.0,3.0
95968.77038310061,94.0,37.0,3.0
72348.5935895364,93.0,40.0,3.0
83831.74077872866,91.0,50.0,3.0
84574.96619688145,74.0,26.0,3.0
62172.58476592737,76.0,35.0,1.0
61253.905341918246,51.0,69.0,2.0
74649.49239813481,70.0,39.0,1.0
38058.66276546115,80.0,39.0,4.0
30097.491023701525,90.0,58.0,3.0
21031.62486033747,90.0,46.0,2.0
41501.71997060576,50.0,54.0,5.0
59527.77734167724,62.0,42.0,5.0
77631.72294269149,72.0,71.0,1.0
52162.44465077215,61.0,27.0,3.0
75080.36086202232,81.0,73.0,5.0
72278.92720034052,87.0,36.0,1.0
72761.8452183637,61.0,62.0,3.0
3944.770877646039,92.0,36.0,2.0
4828.223577814638,64.0,70.0,1.0
55977.35486697316,71.0,49.0,2.0
23478.844232120297,87.0,49.0,3.0
5715.561068081347,55.0,54.0,3.0
45561.48303841867,97.0,74.0,2.0
44097.888272199256,97.0,33.0,3.0
52501.906279119765,65.0,69.0,3.0
88211.45549781782,76.0,29.0,2.0
29463.813047936488,70.0,55.0,4.0
99448.51290519531,97.0,73.0,5.0
84397.72946286773,95.0,37.0,4.0
96912.79324860913,83.0,50.0,3.0
53820.33053402711,76.0,42.0,2.0
1002.8460340847294,71.0,58.0,4.0
65993.7924065756,62.0,58.0,4.0
15520.098637686142,50.0,42.0,2.0
56976.89020149115,68.0,47.0,2.0
63315.55670452902,82.0,62.0,1.0
18006.675888894733,81.0,40.0,4.0
75811.47326870184,70.0,53.0,4.0
14899.28660017703,55.0,70.0,2.0
59416.85153069451,62.0,33.0,4.0
69156.0888496567,52.0,42.0,5.0
39271.022781196705,65.0,41.0,4.0
19027.029193423452,56.0,46.0,5.0
30919.673738901987,92.0,25.0,3.0
5710.931477639451,99.0,73.0,2.0
5853.131824224078,68.0,37.0,2.0
96445.64101849336,80.0,43.0,5.0
61840.73392504016,70.0,72.0,2.0
2989.0552149733085,67.0,75.0,5.0
33715.0652349923,53.0,71.0,2.0
15857.6886034068,54.0,63.0,1.0
63464.84932741781,60.0,31.0,4.0
96116.78479197442,98.0,61.0,1.0
1692.4149384306204,57.0,60.0,2.0
91363.76301349414,94.0,40.0,2.0
26213.655234630518,97.0,69.0,4.0
43291.13206117701,90.0,48.0,3.0
9365.171732655335,51.0,50.0,1.0
27853.76302000816,71.0,42.0,5.0
12779.497270072538,56.0,26.0,2.0
51894.81760134389,66.0,43.0,1.0
71522.83156051833,72.0,71.0,3.0
57888.154111233634,73.0,48.0,4.0
81910.48605711498,73.0,63.0,2.0
18341.23269992609,54.0,48.0,4.0
17359.599143349842,89.0,42.0,4.0
55456.416311177585,57.0,56.0,3.0
54057.86042504901,79.0,41.0,2.0
85307.76407466212,66.0,32.0,4.0
69424.75606847202,99.0,74.0,5.0
28555.994927869375,87.0,37.0,5.0
1264.7567127419131,59.0,28.0,4.0
34064.47886118282,78.0,27.0,3.0
43966.156081405265,52.0,41.0,3.0
30677.730038829763,74.0,29.0,4.0
29789.61611243467,74.0,71.0,1.0
7755.844795157977,68.0,67.0,2.0
68924.89071346927,65.0,36.0,2.0
11328.168102722237,94.0,50.0,1.0
39101.76367558585,92.0,31.0,3.0
78685.68470415102,62.0,39.0,2.0
31559.88625355095,78.0,30.0,4.0
53603.67621834,65.0,52.0,5.0
38094.254095802666,53.0,67.0,5.0
2185.1330438438767,77.0,73.0,3.0
80244.24268043746,81.0,51.0,4.0
30818.75204774987,51.0,61.0,2.0
57945.95822442498,71.0,72.0,3.0
37890.23631946992,85.0,27.0,4.0
82214.89623000241,91.0,38.0,4.0
18413.35812908276,78.0,59.0,3.0
71759.1245774114,68.0,28.0,2.0
86307.00894893636,88.0,37.0,2.0
60695.27997468109,50.0,43.0,2.0
79273.61508882909,53.0,67.0,3.0
63760.68656247807,85.0,37.0,3.0
90179.74607378163,76.0,34.0,2.0
73600.1001014001,89.0,29.0,2.0
71861.88421229346,95.0,28.0,2.0
75195.60466645312,50.0,28.0,1.0
76407.35591433474,53.0,55.0,2.0
94052.3783050972,93.0,61.0,2.0
30206.322922318606,55.0,35.0,5.0
38517.25947837555,63.0,26.0,2.0
35801.493145217115,96.0,60.0,2.0
4310.319656879113,82.0,70.0,3.0
67056.7634388587,70.0,74.0,5.0
4334.898803781785,80.0,30.0,3.0
21961.791718588054,82.0,26.0,2.0
38289.610624239765,74.0,58.0,3.0
1387.3682238379229,66.0,51.0,2.0
58716.08094210469,88.0,34.0,2.0
85556.32291159114,76.0,52.0,1.0
77426.21426709104,80.0,28.0,3.0
29159.83718216983,95.0,56.0,1.0
22294.918194254056,58.0,35.0,5.0
89892.52658261548,67.0,55.0,3.0
92927.33674096606,59.0,69.0,2.0
35910.32398810882,63.0,67.0,2.0
21161.759451629172,90.0,75.0,4.0
68659.45911324647,93.0,32.0,4.0
4597.420913049254,70.0,63.0,2.0
43560.86256512968,76.0,74.0,3.0
52145.87164050731,67.0,32.0,3.0
51248.73779862132,52.0,34.0,2.0
48095.62016909161,75.0,49.0,2.0
18271.27281504764,64.0,28.0,2.0
71584.87036460897,71.0,29.0,3.0
30373.288559214227,59.0,33.0,4.0
52824.971117556335,76.0,52.0,3.0
89846.2294894854,67.0,74.0,4.0
49484.41576215293,68.0,46.0,3.0
78568.66810528518,67.0,68.0,5.0
98307.63375088177,74.0,27.0,2.0
73717.80360542293,76.0,61.0,3.0
38645.71372653554,79.0,25.0,5.0
47900.80770687194,64.0,75.0,3.0
1551.4404827691958,53.0,30.0,3.0
58092.49686514208,61.0,57.0,1.0
9805.834549554167,66.0,58.0,4.0
28134.712592620996,68.0,43.0,4.0
98419.0512744455,51.0,69.0,2.0
27710.906120023603,65.0,40.0,4.0
64799.44908542005,86.0,31.0,4.0
89128.02578413421,54.0,64.0,1.0
35064.32291834376,73.0,65.0,3.0
39674.886430916085,92.0,61.0,5.0
33305.00635082226,78.0,29.0,2.0
5064.991460404142,84.0,43.0,4.0
2366.7102791413868,65.0,67.0,2.0
45716.23508081778,96.0,44.0,5.0
86736.95649869871,98.0,53.0,2.0
20746.990752635993,90.0,67.0,2.0
31826.52222941538,59.0,39.0,3.0
62897.16005874284,51.0,67.0,3.0
62795.09190088502,50.0,62.0,1.0
43522.201814395215,76.0,32.0,2.0
28034.305057570986,62.0,51.0,2.0
65459.316489968776,95.0,66.0,4.0
57529.06517424365,96.0,70.0,2.0
96498.36113967163,74.0,31.0,2.0
97135.19454372572,78.0,41.0,4.0
71432.1026141362,51.0,40.0,4.0
74529.07070824076,96.0,67.0,2.0
69839.40259411557,52.0,58.0,5.0
49650.53255121538,77.0,26.0,4.0
86241.77731039937,60.0,56.0,3.0
15778.525036002457,87.0,56.0,2.0
92186.01043330597,81.0,28.0,2.0
6859.490784132894,63.0,57.0,2.0
35593.339889148454,68.0,53.0,3.0
7280.698271844901,84.0,69.0,5.0
30341.140947060077,94.0,72.0,1.0
42626.29192563113,87.0,47.0,5.0
63906.53772170759,65.0,58.0,2.0
3906.34482655697,59.0,40.0,4.0
37792.83883892617,61.0,52.0,1.0
82179.77117612433,93.0,34.0,4.0
18989.8359352489,80.0,29.0,4.0
20076.908119448108,90.0,34.0,3.0
63025.574760570606,80.0,29.0,2.0
27447.883914379796,51.0,29.0,4.0
80262.26194045189,50.0,39.0,2.0
40715.529898320194,72.0,37.0,1.0
93453.56210564455,74.0,32.0,2.0
19179.278629571385,93.0,33.0,3.0
34079.756379543556,90.0,73.0,2.0
30437.414685263782,82.0,36.0,4.0
60114.11608180337,55.0,71.0,1.0
94680.2040937179,72.0,26.0,2.0
10751.880756129636,56.0,31.0,4.0
98852.12200046705,58.0,61.0,3.0
86680.59041753481,87.0,36.0,1.0
88535.14319727202,91.0,38.0,3.0
166.55958143438139,84.0,59.0,3.0
91917.31349969414,69.0,48.0,2.0
97187.11213359053,75.0,44.0,3.0
10283.381064592599,52.0,55.0,2.0
11213.73478997931,73.0,34.0,1.0
80453.74299607583,78.0,44.0,3.0
8197.445608757946,76.0,52.0,2.0
16021.24589467161,71.0,51.0,2.0
14267.132386219666,58.0,27.0,3.0
76402.2567538529,78.0,50.0,2.0
27172.29902725171,66.0,27.0,1.0
71710.02203780087,79.0,32.0,3.0
20751.685582105772,58.0,31.0,5.0
54843.42309121873,87.0,57.0,3.0
85227.06263249516,71.0,64.0,5.0
35314.60373976821,67.0,72.0,5.0
39326.71593202134,54.0,42.0,4.0
84478.71594460416,95.0,59.0,2.0
72824.49280798229,80.0,40.0,3.0
1803.7322144515792,81.0,48.0,3.0
18996.852004420245,55.0,67.0,2.0
41569.81587399602,95.0,48.0,3.0
6947.688443146247,83.0,41.0,4.0
67225.69730353459,67.0,55.0,2.0
52370.944253677975,81.0,56.0,1.0
14342.789821502973,52.0,42.0,1.0
6314.327399499083,56.0,51.0,3.0
70038.56983384301,52.0,44.0,5.0
99906.13101721762,67.0,67.0,4.0
19987.150829667007,99.0,56.0,4.0
8241.969069571935,96.0,25.0,3.0
33574.65908914972,77.0,72.0,1.0
64869.64361115876,89.0,70.0,2.0
38043.61498405686,75.0,72.0,3.0
16402.170757914588,72.0,71.0,2.0
72474.99122388219,83.0,37.0,5.0
93893.96220914178,75.0,44.0,1.0
61563.48674841395,86.0,53.0,4.0
32434.37620761572,94.0,67.0,4.0
10763.329790852837,51.0,57.0,4.0
7637.867721171857,76.0,58.0,1.0
98540.6138446939,82.0,50.0,2.0
6146.793256213953,84.0,64.0,2.0
98518.31680614733,63.0,71.0,5.0
18407.260496222327,62.0,69.0,2.0
62802.05710856996,71.0,52.0,5.0
46430.83068250994,52.0,30.0,1.0
24242.13592028922,65.0,37.0,4.0
34930.384889466346,65.0,39.0,5.0
55555.50287181148,89.0,69.0,4.0
73925.4513677535,61.0,64.0,5.0
88471.23420458393,82.0,43.0,2.0
36023.57061411153,62.0,54.0,2.0
34602.67260923585,89.0,28.0,4.0
56807.787777527126,72.0,37.0,3.0
36142.219506118745,92.0,55.0,2.0
36231.206959560914,68.0,67.0,2.0
60153.80266682871,70.0,42.0,3.0
93686.25276445065,60.0,31.0,2.0
36481.86800230437,92.0,64.0,4.0
4579.417189111056,95.0,75.0,3.0
94782.9860566781,75.0,36.0,3.0
47205.655813963174,80.0,62.0,3.0
7211.981026292229,71.0,36.0,1.0
40022.64860219027,84.0,27.0,2.0
29511.19638330026,59.0,70.0,5.0
98525.71489265538,69.0,63.0,3.0
51939.95167901114,69.0,69.0,4.0
61587.86008752623,74.0,44.0,3.0
72004.96869772028,83.0,53.0,2.0
59539.52209237537,84.0,67.0,5.0
20341.254908029092,56.0,47.0,3.0
60217.916146799056,60.0,28.0,3.0
17263.03996594089,94.0,40.0,3.0
5032.743419249146,81.0,49.0,3.0
43780.490831274445,98.0,41.0,2.0
59310.9632128942,84.0,33.0,3.0
63363.74971464468,93.0,50.0,3.0
24283.49823797412,56.0,39.0,1.0
93099.86992480334,60.0,46.0,4.0
32011.041236440848,93.0,58.0,3.0
49214.451285126845,51.0,56.0,1.0
85540.02976187311,77.0,36.0,3.0
97284.73505367762,77.0,54.0,5.0
69090.81883476266,81.0,44.0,3.0
31029.930393193536,97.0,33.0,2.0
46875.203550790044,53.0,47.0,4.0
34394.3379113549,92.0,64.0,1.0
4675.452606191213,81.0,62.0,4.0
12185.245339683715,59.0,74.0,3.0
77972.60968877858,77.0,29.0,2.0
76334.8153423845,93.0,55.0,5.0
58643.779756659605,55.0,67.0,4.0
65550.93527854964,86.0,75.0,4.0
83527.2774825601,90.0,33.0,2.0
10094.18855837303,57.0,44.0,1.0
19218.911781511146,81.0,50.0,2.0
83223.58913140159,92.0,50.0,2.0
42999.86483296692,62.0,41.0,3.0
5355.386991264412,51.0,65.0,2.0
36950.963563392295,69.0,46.0,2.0
96031.27115528802,81.0,47.0,1.0
63263.39065119505,88.0,72.0,2.0
88083.62710701844,90.0,54.0,3.0
27432.609227531146,79.0,68.0,4.0
85295.7646432966,70.0,27.0,2.0
89080.8183325195,95.0,35.0,2.0
72314.02876301971,97.0,43.0,1.0
11720.702722040047,77.0,62.0,3.0
22325.12107789515,74.0,39.0,1.0
67622.63825907698,80.0,38.0,4.0
15206.852571645943,94.0,45.0,4.0
65902.27126648903,76.0,39.0,2.0
27756.305522989922,53.0,28.0,5.0
63143.39602913319,74.0,58.0,4.0
46105.584281885946,90.0,42.0,4.0
85637.0231061927,60.0,40.0,5.0
24612.27290502443,58.0,57.0,1.0
59997.195657229706,98.0,74.0,1.0
19508.59076639097,90.0,34.0,2.0
59608.6093653022,91.0,26.0,3.0
21863.60580581836,92.0,49.0,2.0
2405.5415664670895,80.0,29.0,1.0
58877.62611311693,79.0,39.0,2.0
38442.088585960155,60.0,63.0,2.0
15929.166372337444,93.0,71.0,3.0
26328.26894477054,81.0,43.0,3.0
33320.34155953515,68.0,28.0,4.0
41708.76964695292,98.0,27.0,2.0
94137.00698490822,91.0,72.0,5.0
88052.99209714255,97.0,26.0,1.0
24219.85892984859,61.0,41.0,5.0
32237.93394779726,78.0,53.0,2.0
32873.81049970745,85.0,40.0,2.0
49574.89147464098,82.0,46.0,1.0
22172.84977997734,98.0,66.0,4.0
88297.67594265126,80.0,65.0,2.0
50861.67216415756,92.0,71.0,5.0
48594.04755820374,56.0,54.0,3.0
13400.746935419904,61.0,31.0,3.0
56708.480761519655,71.0,64.0,4.0
12303.307928267222,58.0,62.0,4.0
75478.97001404745,59.0,57.0,2.0
31407.452312011403,58.0,39.0,5.0
85483.65821566425,79.0,69.0,2.0
72583.32795943954,65.0,38.0,3.0
31355.202600775334,89.0,52.0,4.0
48953.41151625793,61.0,34.0,4.0
61297.2258290239,95.0,39.0,2.0
27997.452414240423,56.0,57.0,3.0
79416.29893389512,64.0,55.0,2.0
94034.44649300199,81.0,44.0,3.0
99497.6564301423,73.0,39.0,3.0
43799.31602940756,66.0,72.0,3.0
63454.34037634926,90.0,64.0,3.0
54272.28541254201,59.0,61.0,2.0
76224.23004408421,70.0,67.0,3.0
40712.349501294615,80.0,53.0,2.0
65000.38250521806,83.0,43.0,3.0
32709.5249532261,97.0,41.0,3.0
16169.65914451165,80.0,57.0,3.0
60885.50347430302,68.0,32.0,5.0
6859.775106316189,66.0,50.0,3.0
81706.22357061828,72.0,52.0,2.0
43658.31470575437,92.0,58.0,4.0
78250.90032692716,52.0,54.0,2.0
43117.833796392624,51.0,62.0,4.0
33499.79176907613,84.0,55.0,4.0
60845.39878362347,90.0,62.0,3.0
