mean_d-greater-s,mean_count turtles with [moved? = TRUE],mean_sprout-count,min_d-greater-s,min_count turtles with [moved? = TRUE],min_sprout-count,last_d-greater-s,last_count turtles with [moved? = TRUE],last_sprout-count,sd_d-greater-s,sd_count turtles with [moved? = TRUE],sd_sprout-count,trend_d-greater-s,trend_count turtles with [moved? = TRUE],trend_sprout-count,max_d-greater-s,max_count turtles with [moved? = TRUE],max_sprout-count,snap_100_d-greater-s,snap_100_count turtles with [moved? = TRUE],snap_100_sprout-count,snap_200_d-greater-s,snap_200_count turtles with [moved? = TRUE],snap_200_sprout-count,snap_300_d-greater-s,snap_300_count turtles with [moved? = TRUE],snap_300_sprout-count,snap_400_d-greater-s,snap_400_count turtles with [moved? = TRUE],snap_400_sprout-count,snap_500_d-greater-s,snap_500_count turtles with [moved? = TRUE],snap_500_sprout-count,snap_600_d-greater-s,snap_600_count turtles with [moved? = TRUE],snap_600_sprout-count,snap_700_d-greater-s,snap_700_count turtles with [moved? = TRUE],snap_700_sprout-count,snap_800_d-greater-s,snap_800_count turtles with [moved? = TRUE],snap_800_sprout-count,snap_900_d-greater-s,snap_900_count turtles with [moved? = TRUE],snap_900_sprout-count
4.009,5.434,1523.143,0.0,0.0,0.0,0.0,0.0,3239.0,32.782753377347895,53.468735201048595,1055.164872686254,-0.018342480342480278,-0.0322319002319002,3.6400559980559977,543.0,857.0,3239.0,0.0,0.0,0.0,5.0,0.0,294.0,1.0,0.0,861.0,2.0,0.0,1135.0,0.0,0.0,1616.0,1.0,0.0,1918.0,1.0,0.0,2323.0,2.0,0.0,2611.0,4.0,0.0,2967.0
39.299,6.198,1659.152,0.0,0.0,0.0,2.0,0.0,3401.0,66.11205335640399,54.43872515039435,1078.6543139004268,-0.1472689052689052,-0.03658202458202471,3.7259767259767242,559.0,840.0,3401.0,174.0,0.0,0.0,39.0,1.0,540.0,24.0,0.0,961.0,11.0,0.0,1310.0,14.0,0.0,1757.0,10.0,0.0,2063.0,8.0,0.0,2454.0,13.0,0.0,2779.0,11.0,0.0,3103.0
585.599,805.896,730.71,0.0,0.0,0.0,511.0,938.0,1301.0,71.10917099080821,118.92599036375529,437.5832262553033,-0.2160892980892981,0.38210183810183823,1.4851524811524812,816.0,938.0,1301.0,667.0,573.0,0.0,625.0,696.0,257.0,632.0,753.0,467.0,564.0,795.0,668.0,584.0,853.0,849.0,558.0,881.0,970.0,535.0,898.0,1074.0,529.0,910.0,1159.0,514.0,928.0,1240.0
927.782,37.899,3416.136,0.0,0.0,0.0,975.0,52.0,7585.0,51.59519818742821,70.1531667068565,2290.0674093799057,0.12604917004917027,-0.05481914481914494,7.912045240045239,985.0,860.0,7585.0,908.0,9.0,0.0,893.0,5.0,945.0,905.0,12.0,1871.0,922.0,39.0,2760.0,937.0,85.0,3507.0,952.0,27.0,3974.0,961.0,6.0,4881.0,966.0,4.0,5827.0,973.0,19.0,6742.0
995.174,701.297,1475.155,0.0,0.0,0.0,999.0,910.0,2471.0,37.461202917152015,163.29721611527864,789.2139589331895,0.01693415293415362,0.5242640302640302,2.657300039300039,1000.0,912.0,2471.0,1000.0,330.0,0.0,999.0,523.0,663.0,993.0,622.0,1115.0,998.0,703.0,1439.0,995.0,739.0,1670.0,999.0,782.0,1890.0,999.0,830.0,2093.0,999.0,859.0,2238.0,998.0,875.0,2367.0
89.492,995.644,0.0,0.0,0.0,0.0,56.0,1000.0,0.0,124.27250675833331,37.646822761023905,0.0,-0.18831856431856434,0.0256114816114825,0.0,757.0,1000.0,0.0,95.0,1000.0,0.0,51.0,1000.0,0.0,59.0,1000.0,0.0,57.0,1000.0,0.0,55.0,1000.0,0.0,58.0,1000.0,0.0,56.0,1000.0,0.0,56.0,1000.0,0.0,56.0,1000.0,0.0
78.716,5.531,1847.646,0.0,0.0,0.0,14.0,0.0,3634.0,152.89000406828777,50.80508871166459,1125.9021958784879,-0.32107539307539323,-0.03235730635730633,3.8863724023724022,558.0,823.0,3634.0,486.0,0.0,0.0,42.0,0.0,713.0,22.0,0.0,1108.0,30.0,0.0,1545.0,12.0,0.0,1941.0,10.0,0.0,2311.0,18.0,0.0,2663.0,19.0,0.0,3017.0,15.0,0.0,3314.0
402.036,16.446,2632.126,0.0,0.0,0.0,440.0,3.0,5828.0,63.160800374916036,54.436909206896516,1804.261527640601,0.012103548103548403,-0.04678903078903067,6.240571152571152,566.0,846.0,5828.0,547.0,5.0,0.0,327.0,10.0,706.0,363.0,8.0,1364.0,332.0,9.0,1974.0,368.0,5.0,2573.0,437.0,15.0,3217.0,437.0,7.0,3885.0,396.0,6.0,4549.0,424.0,7.0,5170.0
4.216,5.026,1424.917,0.0,0.0,0.0,1.0,0.0,3002.0,31.721780277910096,52.81137494896163,973.9585772049037,-0.01980720780720785,-0.02982149382149381,3.3582462522462517,568.0,863.0,3002.0,0.0,0.0,0.0,1.0,1.0,283.0,2.0,0.0,854.0,0.0,0.0,1048.0,0.0,0.0,1526.0,2.0,0.0,1776.0,2.0,0.0,2152.0,1.0,0.0,2427.0,0.0,0.0,2733.0
8.273,997.992,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,55.54675932041298,33.48339791598089,0.0,-0.04846773046773058,0.011985395985396528,0.0,569.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
319.319,654.823,630.859,0.0,0.0,0.0,242.0,929.0,987.0,88.89689105362467,234.95870631027898,346.96662824974993,-0.25910245310245317,0.7691224031224034,1.1156073656073657,554.0,930.0,987.0,491.0,228.0,0.0,420.0,370.0,197.0,296.0,631.0,614.0,271.0,641.0,682.0,286.0,684.0,728.0,280.0,758.0,807.0,257.0,850.0,901.0,252.0,894.0,950.0,245.0,916.0,973.0
994.594,684.598,1545.36,0.0,0.0,0.0,999.0,883.0,2591.0,38.61682488242685,167.82444516815787,827.3754591477792,0.01977714777714809,0.5374540294540292,2.788325176325176,1000.0,888.0,2591.0,1000.0,315.0,0.0,1000.0,476.0,681.0,997.0,627.0,1188.0,998.0,692.0,1517.0,996.0,729.0,1736.0,999.0,762.0,1958.0,999.0,804.0,2183.0,995.0,846.0,2363.0,1000.0,874.0,2490.0
622.141,504.413,1673.734,0.0,0.0,0.0,598.0,805.0,3129.0,121.73106061724766,263.4249275049723,1052.394561580399,0.1917424377424372,0.8579377559377559,3.5979495459495467,798.0,857.0,3129.0,390.0,6.0,0.0,569.0,246.0,481.0,768.0,375.0,1006.0,729.0,494.0,1479.0,719.0,586.0,1879.0,683.0,635.0,2205.0,697.0,716.0,2514.0,648.0,755.0,2748.0,606.0,783.0,2949.0
6.019,998.007,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,43.59938805763285,33.69511761368366,0.0,-0.03525695325695323,0.011900249900249097,0.0,583.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
297.576,916.51,507.233,0.0,0.0,0.0,189.0,996.0,627.0,183.94734633584676,161.24400733050604,203.3568801663712,-0.45992019992020017,0.37611337611337664,0.5158781338781337,783.0,998.0,627.0,771.0,478.0,0.0,293.0,954.0,514.0,261.0,961.0,552.0,229.0,980.0,587.0,215.0,991.0,601.0,208.0,992.0,608.0,201.0,994.0,615.0,196.0,996.0,620.0,192.0,997.0,624.0
988.701,605.81,1938.804,0.0,0.0,0.0,997.0,855.0,3227.0,47.75717327271416,225.96370482889523,1018.1836246885928,0.04806820206820215,0.7001072441072442,3.4199098319098318,1000.0,856.0,3227.0,983.0,39.0,0.0,998.0,379.0,942.0,994.0,561.0,1518.0,997.0,625.0,1871.0,995.0,672.0,2188.0,997.0,711.0,2465.0,995.0,782.0,2729.0,997.0,791.0,2907.0,999.0,833.0,3088.0
533.347,931.298,461.708,0.0,0.0,0.0,444.0,1000.0,555.0,177.79519282309042,138.9100039450013,183.36613846618468,-0.42466123066123057,0.32509550509550533,0.44800318000318007,999.0,1000.0,555.0,998.0,517.0,0.0,548.0,923.0,451.0,476.0,979.0,523.0,456.0,992.0,543.0,448.0,998.0,551.0,447.0,997.0,552.0,444.0,1000.0,555.0,444.0,1000.0,555.0,444.0,1000.0,555.0
990.876,210.178,2898.648,0.0,0.0,0.0,992.0,206.0,6257.0,39.49623556745642,67.58298836245707,1928.471859814396,0.014312606312605974,-0.06611477411477401,6.669246945246946,1000.0,836.0,6257.0,1000.0,154.0,0.0,998.0,171.0,835.0,995.0,205.0,1608.0,992.0,234.0,2297.0,981.0,209.0,2858.0,993.0,156.0,3469.0,993.0,192.0,4241.0,990.0,201.0,4965.0,997.0,217.0,5618.0
630.602,704.375,1122.909,0.0,0.0,0.0,548.0,876.0,2083.0,72.92041960932475,143.13683793838678,688.4413647646403,-0.22566794166794074,0.45346866346866366,2.353215367215367,810.0,876.0,2083.0,740.0,408.0,0.0,678.0,558.0,372.0,658.0,651.0,718.0,629.0,699.0,1006.0,617.0,749.0,1256.0,594.0,788.0,1477.0,577.0,830.0,1662.0,568.0,816.0,1803.0,534.0,853.0,1964.0
3.355,5.36,1504.726,0.0,0.0,0.0,0.0,0.0,3171.0,32.66654213411671,53.07182303256775,1035.7688462799024,-0.01639612639612643,-0.03179365979365979,3.5725214005214005,601.0,852.0,3171.0,0.0,0.0,0.0,2.0,0.0,302.0,1.0,0.0,874.0,0.0,0.0,1119.0,0.0,0.0,1589.0,0.0,0.0,1899.0,0.0,0.0,2273.0,2.0,0.0,2591.0,1.0,0.0,2905.0
78.136,6.992,1824.66,0.0,0.0,0.0,19.0,0.0,3686.0,106.77500411613254,54.16509887372007,1167.346756709419,-0.2560293400293399,-0.039578703578703606,4.033391065391065,570.0,846.0,3686.0,330.0,0.0,0.0,69.0,4.0,623.0,61.0,0.0,1028.0,37.0,0.0,1504.0,35.0,0.0,1898.0,22.0,0.0,2301.0,27.0,0.0,2676.0,24.0,0.0,3044.0,21.0,0.0,3366.0
54.144,22.504,1586.918,0.0,0.0,0.0,126.0,0.0,3735.0,48.877533325649836,85.06625643579213,1200.8809305155949,0.07817705417705416,-0.12413250413250394,4.13894875094875,582.0,841.0,3735.0,5.0,35.0,0.0,15.0,4.0,177.0,25.0,1.0,729.0,47.0,0.0,1090.0,46.0,0.0,1536.0,41.0,0.0,1961.0,62.0,1.0,2414.0,87.0,0.0,2873.0,98.0,1.0,3306.0
674.567,707.638,1409.489,0.0,0.0,0.0,587.0,890.0,2384.0,70.90692146046105,154.73066585522102,759.6340078478579,-0.21288685488685463,0.48643366243366226,2.5633194733194733,835.0,891.0,2384.0,821.0,342.0,0.0,721.0,540.0,646.0,706.0,657.0,1063.0,678.0,701.0,1342.0,675.0,747.0,1588.0,638.0,775.0,1801.0,645.0,826.0,2003.0,609.0,856.0,2151.0,606.0,860.0,2268.0
958.89,623.054,1788.394,0.0,0.0,0.0,998.0,883.0,2990.0,77.41041209036409,222.39761483433247,960.1025865833296,0.18680993480993563,0.7145629505629502,3.2328400848400847,1000.0,885.0,2990.0,832.0,123.0,0.0,917.0,384.0,787.0,996.0,541.0,1348.0,997.0,638.0,1751.0,997.0,682.0,2031.0,994.0,722.0,2283.0,999.0,774.0,2530.0,996.0,820.0,2716.0,1000.0,860.0,2865.0
995.297,710.46,1398.301,0.0,0.0,0.0,999.0,896.0,2383.0,37.0570747766201,145.04890347741343,762.2510376503276,0.016330402330402456,0.4630400950400951,2.580300210300211,1000.0,897.0,2383.0,1000.0,383.0,0.0,998.0,526.0,603.0,1000.0,673.0,1045.0,999.0,705.0,1328.0,999.0,742.0,1563.0,1000.0,767.0,1782.0,998.0,813.0,1991.0,1000.0,850.0,2154.0,999.0,887.0,2286.0
75.216,23.803,1983.27,0.0,0.0,0.0,13.0,14.0,4086.0,141.75479301949315,58.962345535095544,1265.0784067005495,-0.3071319311319311,-0.04788246588246581,4.375519243519244,625.0,854.0,4086.0,444.0,1.0,0.0,37.0,18.0,741.0,22.0,14.0,1097.0,24.0,9.0,1601.0,21.0,21.0,2013.0,16.0,13.0,2489.0,15.0,17.0,2891.0,18.0,10.0,3296.0,10.0,13.0,3696.0
4.634,4.667,1738.476,0.0,0.0,0.0,1.0,0.0,3898.0,29.557199529048763,50.239766231540294,1247.2369299471538,-0.013880329880329893,-0.02772578172578165,4.306433146433145,519.0,846.0,3898.0,0.0,0.0,0.0,7.0,0.0,307.0,0.0,0.0,884.0,2.0,0.0,1259.0,4.0,0.0,1738.0,4.0,0.0,2177.0,1.0,0.0,2619.0,5.0,0.0,3040.0,1.0,0.0,3473.0
423.284,986.091,9.418,0.0,0.0,0.0,397.0,1000.0,25.0,52.97019297680517,36.61536178982809,9.945615918584453,-0.09456733056733085,0.04314496914496894,0.032376788376788375,750.0,1000.0,25.0,435.0,984.0,0.0,422.0,985.0,0.0,418.0,981.0,0.0,418.0,984.0,1.0,416.0,986.0,5.0,410.0,993.0,12.0,404.0,996.0,18.0,400.0,998.0,22.0,398.0,999.0,24.0
6.919,936.329,0.0,0.0,0.0,0.0,0.0,898.0,0.0,38.23135413505584,50.125829259973386,0.0,-0.039828333828333846,-0.09967197367197335,0.0,537.0,1000.0,0.0,3.0,997.0,0.0,0.0,989.0,0.0,0.0,964.0,0.0,0.0,939.0,0.0,0.0,909.0,0.0,0.0,926.0,0.0,0.0,920.0,0.0,0.0,904.0,0.0,0.0,891.0,0.0
743.803,18.881,3201.087,0.0,0.0,0.0,852.0,12.0,7064.0,84.57549403343734,52.05177075758332,2153.00237747918,0.2234826974826974,-0.023639297639297563,7.444233058233058,853.0,864.0,7064.0,752.0,0.0,0.0,637.0,9.0,889.0,669.0,3.0,1698.0,705.0,9.0,2512.0,745.0,18.0,3200.0,796.0,12.0,3795.0,814.0,8.0,4620.0,810.0,19.0,5469.0,814.0,11.0,6260.0
988.052,63.726,3401.301,0.0,0.0,0.0,986.0,63.0,7502.0,41.92413739124523,86.40546813714981,2289.3368638972743,0.022042702042701853,-0.11363449763449766,7.910891444891445,1000.0,860.0,7502.0,1000.0,43.0,0.0,1000.0,29.0,941.0,999.0,35.0,1883.0,989.0,59.0,2741.0,983.0,113.0,3421.0,985.0,23.0,3965.0,1000.0,17.0,4899.0,997.0,26.0,5851.0,996.0,42.0,6750.0
28.84,6.974,1583.629,0.0,0.0,0.0,5.0,0.0,3297.0,54.96295479684445,57.7997519371837,1056.282552804409,-0.11346049746049734,-0.0406860766860766,3.6485411945411936,554.0,835.0,3297.0,133.0,0.0,0.0,17.0,4.0,419.0,18.0,0.0,936.0,13.0,0.0,1194.0,6.0,0.0,1664.0,7.0,0.0,1977.0,10.0,0.0,2366.0,6.0,0.0,2690.0,5.0,0.0,3007.0
127.186,945.553,0.0,0.0,0.0,0.0,116.0,927.0,0.0,52.168873900056944,42.59351113726159,0.0,-0.0640401040401039,-0.062331500331500526,0.0,586.0,1000.0,0.0,117.0,997.0,0.0,116.0,984.0,0.0,116.0,966.0,0.0,116.0,944.0,0.0,116.0,932.0,0.0,116.0,928.0,0.0,116.0,927.0,0.0,116.0,927.0,0.0,116.0,927.0,0.0
489.716,935.991,412.842,0.0,0.0,0.0,406.0,1000.0,501.0,158.04033454786054,125.2501054650252,164.87744247167302,-0.3887122487122478,0.299068121068122,0.41311375711375736,908.0,1000.0,501.0,892.0,586.0,0.0,513.0,923.0,390.0,444.0,975.0,463.0,425.0,989.0,482.0,414.0,996.0,493.0,410.0,996.0,497.0,406.0,1000.0,501.0,406.0,1000.0,501.0,406.0,1000.0,501.0
993.867,651.523,1698.335,0.0,0.0,0.0,996.0,881.0,2873.0,40.22968196493701,184.8546008921606,904.2875752629798,0.02254204054204105,0.5810284670284678,3.0493503193503195,1000.0,881.0,2873.0,1000.0,203.0,0.0,999.0,447.0,785.0,994.0,588.0,1293.0,991.0,663.0,1644.0,999.0,697.0,1902.0,995.0,741.0,2161.0,999.0,793.0,2393.0,999.0,812.0,2571.0,998.0,833.0,2728.0
973.366,621.831,1811.163,0.0,0.0,0.0,999.0,864.0,3037.0,56.26412750589808,208.77002763567398,974.9109397432148,0.11887600687600655,0.6734823434823438,3.2852132312132314,1000.0,865.0,3037.0,903.0,156.0,0.0,952.0,383.0,783.0,996.0,531.0,1369.0,993.0,639.0,1775.0,998.0,692.0,2056.0,998.0,716.0,2300.0,999.0,771.0,2563.0,998.0,824.0,2764.0,999.0,849.0,2914.0
927.626,600.453,1899.719,0.0,0.0,0.0,936.0,846.0,3280.0,39.413146588416424,193.04331584128983,1044.3542895200844,0.022888294888293987,0.6026292086292088,3.5462641682641687,955.0,859.0,3280.0,939.0,114.0,0.0,935.0,413.0,858.0,922.0,553.0,1375.0,938.0,587.0,1761.0,930.0,630.0,2109.0,931.0,682.0,2433.0,930.0,722.0,2707.0,915.0,786.0,2939.0,930.0,809.0,3121.0
40.761,10.122,1643.54,0.0,0.0,0.0,10.0,0.0,3384.0,67.34178404972666,66.17790504390516,1084.331884802802,-0.14363668163668175,-0.05846095046095048,3.7445202485202493,579.0,880.0,3384.0,149.0,4.0,0.0,36.0,4.0,476.0,29.0,0.0,943.0,14.0,0.0,1297.0,19.0,0.0,1736.0,10.0,0.0,2068.0,7.0,0.0,2434.0,11.0,0.0,2761.0,14.0,0.0,3099.0
9.369,165.983,504.786,0.0,0.0,0.0,2.0,155.0,744.0,32.95473924946164,112.37071109056791,280.95270812718655,-0.03113997713997713,-0.10482492282492274,0.8553007473007476,563.0,843.0,744.0,0.0,62.0,0.0,17.0,69.0,83.0,19.0,376.0,517.0,5.0,207.0,609.0,6.0,109.0,640.0,6.0,109.0,675.0,4.0,125.0,703.0,0.0,137.0,723.0,2.0,150.0,739.0
993.861,650.647,1701.762,0.0,0.0,0.0,1000.0,878.0,2882.0,39.935018204578554,183.39750922790668,910.015681928614,0.022510828510829004,0.5819676239676244,3.0724303924303924,1000.0,885.0,2882.0,1000.0,214.0,0.0,999.0,446.0,772.0,998.0,600.0,1290.0,998.0,653.0,1634.0,999.0,703.0,1914.0,997.0,716.0,2150.0,999.0,778.0,2395.0,999.0,827.0,2595.0,999.0,843.0,2746.0
984.271,91.134,3200.774,0.0,0.0,0.0,991.0,63.0,7209.0,43.05934926354546,114.11574844866932,2234.2484411819564,0.04292538092538035,-0.22397410397410394,7.722695934695935,1000.0,843.0,7209.0,982.0,158.0,0.0,998.0,68.0,760.0,991.0,48.0,1602.0,994.0,60.0,2444.0,981.0,85.0,3191.0,991.0,38.0,3820.0,997.0,29.0,4697.0,994.0,38.0,5576.0,994.0,41.0,6432.0
6.149,5.026,1502.539,0.0,0.0,0.0,2.0,0.0,3157.0,31.05734694078052,52.109301703244945,1021.2007757924002,-0.020862098862098843,-0.02984020184020181,3.5219336999337,545.0,863.0,3157.0,2.0,0.0,0.0,3.0,0.0,322.0,8.0,0.0,888.0,1.0,0.0,1119.0,5.0,0.0,1607.0,2.0,0.0,1880.0,3.0,0.0,2266.0,4.0,0.0,2560.0,1.0,0.0,2881.0
719.211,856.306,854.126,0.0,0.0,0.0,520.0,969.0,1164.0,149.36887386266247,200.30485856314118,357.03209957089314,-0.47413170013170086,0.49130823530823525,1.034393738393739,1000.0,977.0,1164.0,1000.0,270.0,0.0,912.0,829.0,716.0,827.0,894.0,859.0,742.0,926.0,942.0,674.0,953.0,1010.0,635.0,970.0,1049.0,608.0,972.0,1076.0,587.0,965.0,1097.0,557.0,959.0,1127.0
356.605,618.466,848.997,0.0,0.0,0.0,163.0,778.0,1195.0,201.0279457563053,178.03395418852,402.5923409492528,-0.6463907803907804,0.5275570435570435,1.2624893964893964,718.0,836.0,1195.0,717.0,173.0,0.0,582.0,589.0,538.0,576.0,428.0,640.0,361.0,610.0,919.0,252.0,701.0,1061.0,199.0,742.0,1132.0,181.0,761.0,1163.0,175.0,765.0,1176.0,167.0,771.0,1187.0
896.268,33.593,3375.839,0.0,0.0,0.0,956.0,37.0,7491.0,61.213872414674114,65.90507833998836,2268.3057728355334,0.174978174978175,-0.04436677436677443,7.838476544476543,967.0,836.0,7491.0,844.0,6.0,0.0,853.0,9.0,925.0,878.0,3.0,1830.0,885.0,21.0,2718.0,881.0,58.0,3435.0,923.0,25.0,3935.0,944.0,6.0,4834.0,950.0,12.0,5766.0,958.0,14.0,6661.0
995.421,715.7,1376.24,0.0,0.0,0.0,998.0,875.0,2335.0,37.31522154563746,144.11686924159807,744.5396150642363,0.01590650190650225,0.4580164940164939,2.5136635256635254,1000.0,877.0,2335.0,1000.0,390.0,0.0,999.0,541.0,597.0,997.0,636.0,1029.0,1000.0,716.0,1323.0,998.0,745.0,1549.0,999.0,779.0,1761.0,999.0,841.0,1965.0,999.0,857.0,2102.0,998.0,867.0,2223.0
274.386,505.374,624.515,0.0,0.0,0.0,208.0,549.0,769.0,155.77826229612128,109.70329130887512,251.94392982368075,-0.34204841404841374,0.2001982881982887,0.6538197718197717,693.0,861.0,769.0,692.0,158.0,0.0,230.0,580.0,569.0,218.0,530.0,693.0,211.0,524.0,728.0,206.0,541.0,754.0,208.0,547.0,764.0,205.0,547.0,765.0,205.0,547.0,766.0,206.0,548.0,767.0
20.418,691.428,672.307,0.0,0.0,0.0,0.0,896.0,887.0,49.40774510134948,338.66355105915676,352.8309379164509,-0.07696284496284493,0.9029982989982991,0.9642049182049193,581.0,896.0,887.0,2.0,11.0,0.0,87.0,200.0,194.0,45.0,832.0,823.0,10.0,889.0,880.0,3.0,894.0,885.0,0.0,896.0,887.0,0.0,896.0,887.0,0.0,896.0,887.0,0.0,896.0,887.0
769.598,27.471,3209.116,0.0,0.0,0.0,845.0,19.0,7097.0,81.9960511000375,59.690310428075314,2165.2769357622606,0.2373006813006819,-0.034727644727644696,7.486535386535387,880.0,863.0,7097.0,740.0,0.0,0.0,664.0,6.0,893.0,712.0,11.0,1715.0,743.0,19.0,2521.0,767.0,32.0,3202.0,817.0,15.0,3803.0,839.0,9.0,4642.0,835.0,22.0,5501.0,858.0,14.0,6307.0
38.082,36.734,1799.693,0.0,0.0,0.0,8.0,33.0,3807.0,59.83521768991885,60.80634213632655,1199.7684154665021,-0.12191256191256183,-0.03537394737394734,4.1479360219360215,582.0,864.0,3807.0,154.0,4.0,0.0,23.0,41.0,542.0,28.0,31.0,1004.0,9.0,26.0,1372.0,12.0,25.0,1866.0,17.0,23.0,2225.0,19.0,35.0,2669.0,16.0,30.0,3050.0,8.0,37.0,3439.0
133.938,734.148,644.487,0.0,0.0,0.0,117.0,935.0,863.0,36.88718145914651,306.2311873340137,332.97465643949687,-0.0640510000509999,0.8400612480612483,0.9287732867732871,582.0,936.0,863.0,133.0,118.0,0.0,159.0,313.0,214.0,138.0,853.0,771.0,120.0,894.0,820.0,120.0,900.0,828.0,123.0,918.0,846.0,118.0,924.0,852.0,117.0,928.0,856.0,116.0,933.0,861.0
993.563,655.551,1696.356,0.0,0.0,0.0,997.0,881.0,2839.0,40.705110625080025,189.08808899293453,908.3844886742612,0.024697242697242723,0.6015129915129912,3.062711822711823,1000.0,883.0,2839.0,1000.0,202.0,0.0,999.0,463.0,782.0,996.0,589.0,1281.0,996.0,650.0,1623.0,992.0,688.0,1902.0,1000.0,739.0,2170.0,999.0,786.0,2404.0,997.0,847.0,2596.0,997.0,871.0,2730.0
669.633,17.217,3105.163,0.0,0.0,0.0,766.0,14.0,6820.0,71.32743028456865,50.72598851673558,2080.6217417952266,0.17101174501174535,-0.024168918168918144,7.195655665655666,786.0,848.0,6820.0,704.0,0.0,0.0,626.0,9.0,893.0,590.0,10.0,1665.0,599.0,10.0,2404.0,639.0,8.0,3111.0,686.0,15.0,3713.0,711.0,8.0,4485.0,733.0,11.0,5281.0,762.0,8.0,6050.0
230.733,672.471,267.319,0.0,0.0,0.0,10.0,801.0,549.0,175.80613672736223,96.45679426043554,211.86549799106012,-0.593913467913468,0.3063575643575643,0.7168894708894711,579.0,839.0,549.0,429.0,581.0,0.0,418.0,529.0,3.0,407.0,564.0,47.0,297.0,631.0,171.0,194.0,689.0,303.0,132.0,755.0,389.0,69.0,761.0,455.0,41.0,775.0,503.0,19.0,794.0,533.0
2.773,8.622,1339.778,0.0,0.0,0.0,0.0,0.0,2879.0,28.414529223620388,61.652113637734956,947.2701930895959,-0.014213936213936176,-0.05061957861957861,3.265542193542194,552.0,850.0,2879.0,0.0,0.0,0.0,1.0,0.0,171.0,0.0,0.0,758.0,0.0,0.0,978.0,1.0,0.0,1405.0,0.0,0.0,1697.0,1.0,0.0,2038.0,2.0,0.0,2326.0,1.0,0.0,2624.0
990.487,170.138,3010.157,0.0,0.0,0.0,988.0,147.0,6562.0,39.06235823654273,78.59685080205185,2029.0828175190384,0.014306132306132535,-0.12083014883014925,7.017757023757023,1000.0,859.0,6562.0,1000.0,140.0,0.0,998.0,126.0,831.0,998.0,168.0,1641.0,996.0,194.0,2339.0,984.0,187.0,2965.0,992.0,116.0,3612.0,997.0,127.0,4412.0,995.0,166.0,5182.0,990.0,168.0,5892.0
805.069,38.479,3175.836,0.0,0.0,0.0,888.0,34.0,7056.0,62.63071322442366,75.76740433062216,2166.324921867447,0.18466499866499872,-0.07623769023769011,7.490671910671911,890.0,848.0,7056.0,771.0,8.0,0.0,743.0,13.0,857.0,745.0,19.0,1691.0,774.0,34.0,2464.0,820.0,55.0,3153.0,848.0,17.0,3782.0,856.0,16.0,4629.0,869.0,25.0,5477.0,862.0,18.0,6285.0
401.788,5.657,2317.833,0.0,0.0,0.0,487.0,1.0,5464.0,68.51355381236615,51.65209919258001,1724.368086897632,0.21896012696012698,-0.029538515538515595,5.947954969954971,589.0,872.0,5464.0,323.0,0.0,0.0,318.0,3.0,472.0,374.0,1.0,987.0,357.0,2.0,1616.0,406.0,1.0,2195.0,431.0,0.0,2847.0,453.0,1.0,3472.0,481.0,3.0,4142.0,484.0,1.0,4817.0
921.366,308.116,2792.86,0.0,0.0,0.0,994.0,597.0,5407.0,110.0316320155257,190.31618045767942,1745.7702977196036,0.2949556509556517,0.5854821094821094,6.016612264612263,997.0,875.0,5407.0,748.0,0.0,0.0,827.0,46.0,856.0,961.0,237.0,1743.0,967.0,273.0,2341.0,981.0,262.0,2913.0,981.0,334.0,3553.0,989.0,425.0,4137.0,992.0,504.0,4614.0,994.0,578.0,5051.0
358.003,17.695,2513.747,0.0,0.0,0.0,426.0,12.0,5614.0,64.29162457894499,61.47876035672809,1746.4381159923757,0.03126079326079333,-0.05016810816810813,6.039217869217869,583.0,855.0,5614.0,490.0,0.0,0.0,259.0,6.0,678.0,300.0,8.0,1277.0,301.0,12.0,1882.0,343.0,11.0,2442.0,363.0,11.0,3082.0,361.0,7.0,3711.0,365.0,9.0,4349.0,393.0,6.0,4985.0
863.071,37.146,3317.091,0.0,0.0,0.0,936.0,63.0,7332.0,63.213874734902944,70.5835156676117,2224.8670649544424,0.17395691995692011,-0.048351672351672335,7.689935895935895,946.0,840.0,7332.0,862.0,0.0,0.0,796.0,6.0,939.0,804.0,14.0,1813.0,836.0,40.0,2650.0,859.0,81.0,3329.0,895.0,14.0,3874.0,918.0,15.0,4795.0,921.0,29.0,5694.0,928.0,26.0,6526.0
84.079,6.344,1719.376,0.0,0.0,0.0,13.0,0.0,3353.0,171.62111396620253,54.60922691267507,1034.5406452256968,-0.35474862074862085,-0.03700822900822894,3.5688858168858166,578.0,837.0,3353.0,543.0,0.0,0.0,27.0,0.0,707.0,19.0,0.0,1018.0,20.0,0.0,1483.0,19.0,0.0,1788.0,18.0,0.0,2136.0,19.0,0.0,2471.0,15.0,0.0,2794.0,14.0,0.0,3068.0
